Start time (UTC), 1100 
 Sky conditions, CO-SDNV 
 Other notes, Melinda & Felix. Melting conditions and pond lids melting. SSL present. NSDV. 
 Ship latitude, 88.11375
 Ship longitude, 109.49771
Position,  0,  5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60
Surface type, s, s, s, s, s, p, s, p, p, p, s, s, s
Surface thickness (cm),  0,  1,  3,  1,  1, 20,  1, 36, 36, 16,  5,  4,  0
Notes,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN, thin ice lid on pond,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN
Change in incident (%),10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3,Albedo4,Albedo5,Albedo6,Albedo7,Albedo8,Albedo9,Albedo10,Albedo11,Albedo12
834,0.373,0.420,0.476,0.447,0.300,0.180,0.552,,0.063,0.218,0.491,0.504,0.473
835,0.373,0.420,0.475,0.447,0.300,0.180,0.552,,0.063,0.218,0.491,0.504,0.472
836,0.373,0.420,0.475,0.447,0.300,0.179,0.552,,0.063,0.218,0.490,0.503,0.472
837,0.373,0.419,0.474,0.446,0.300,0.179,0.551,,0.063,0.218,0.490,0.503,0.472
838,0.373,0.419,0.474,0.446,0.299,0.179,0.551,,0.063,0.217,0.489,0.502,0.471
839,0.372,0.418,0.473,0.445,0.299,0.178,0.550,,0.063,0.217,0.488,0.501,0.471
840,0.372,0.418,0.473,0.445,0.299,0.178,0.550,,0.063,0.217,0.487,0.501,0.470
841,0.372,0.418,0.472,0.444,0.299,0.178,0.549,,0.063,0.216,0.487,0.500,0.470
842,0.372,0.417,0.472,0.444,0.298,0.177,0.548,,0.063,0.216,0.486,0.499,0.470
843,0.372,0.417,0.471,0.443,0.298,0.177,0.548,,0.063,0.216,0.485,0.498,0.469
844,0.371,0.416,0.471,0.443,0.298,0.177,0.547,,0.063,0.215,0.484,0.497,0.469
845,0.371,0.416,0.470,0.442,0.297,0.176,0.546,,0.063,0.215,0.483,0.496,0.468
846,0.371,0.415,0.469,0.441,0.297,0.176,0.545,,0.063,0.215,0.482,0.495,0.467
847,0.370,0.415,0.468,0.440,0.297,0.176,0.544,,0.063,0.214,0.481,0.494,0.467
848,0.370,0.414,0.467,0.439,0.296,0.175,0.543,,0.063,0.214,0.480,0.493,0.466
849,0.369,0.413,0.466,0.438,0.296,0.175,0.542,,0.063,0.214,0.479,0.492,0.465
850,0.369,0.412,0.465,0.437,0.295,0.174,0.540,,0.063,0.213,0.477,0.490,0.464
851,0.368,0.411,0.463,0.436,0.295,0.174,0.539,,0.063,0.213,0.476,0.489,0.464
852,0.368,0.411,0.462,0.435,0.294,0.173,0.538,,0.063,0.212,0.475,0.487,0.463
853,0.367,0.410,0.461,0.434,0.294,0.173,0.537,,0.063,0.212,0.473,0.486,0.462
854,0.366,0.409,0.459,0.433,0.293,0.172,0.535,,0.064,0.211,0.472,0.485,0.461
855,0.366,0.407,0.458,0.431,0.292,0.171,0.534,,0.064,0.211,0.470,0.483,0.459
856,0.365,0.406,0.457,0.430,0.292,0.171,0.532,,0.064,0.210,0.468,0.481,0.458
857,0.364,0.405,0.455,0.429,0.291,0.170,0.531,,0.064,0.210,0.466,0.479,0.457
858,0.363,0.404,0.453,0.427,0.290,0.169,0.529,,0.064,0.209,0.464,0.477,0.455
859,0.362,0.402,0.452,0.426,0.289,0.169,0.527,,0.064,0.209,0.462,0.475,0.454
860,0.361,0.401,0.450,0.424,0.288,0.168,0.525,,0.064,0.208,0.460,0.473,0.453
861,0.360,0.399,0.448,0.423,0.287,0.167,0.523,,0.065,0.207,0.458,0.471,0.451
862,0.358,0.398,0.446,0.421,0.286,0.166,0.521,,0.064,0.206,0.456,0.469,0.449
863,0.357,0.396,0.444,0.419,0.285,0.165,0.519,,0.064,0.205,0.454,0.467,0.447
864,0.356,0.395,0.442,0.418,0.284,0.164,0.517,,0.064,0.205,0.452,0.465,0.446
865,0.355,0.393,0.440,0.416,0.283,0.164,0.515,,0.064,0.204,0.449,0.463,0.444
866,0.354,0.392,0.438,0.414,0.282,0.163,0.512,,0.064,0.203,0.447,0.461,0.443
867,0.352,0.390,0.436,0.413,0.281,0.162,0.510,,0.064,0.203,0.445,0.459,0.441
868,0.351,0.388,0.434,0.411,0.280,0.161,0.507,,0.065,0.202,0.442,0.456,0.439
869,0.349,0.387,0.431,0.409,0.279,0.161,0.505,,0.065,0.201,0.440,0.454,0.437
870,0.348,0.385,0.429,0.407,0.278,0.160,0.503,,0.065,0.200,0.438,0.451,0.435
871,0.347,0.383,0.427,0.405,0.277,0.159,0.500,,0.065,0.199,0.435,0.449,0.433
872,0.345,0.382,0.425,0.403,0.276,0.158,0.497,,0.065,0.198,0.433,0.446,0.431
873,0.344,0.380,0.422,0.401,0.275,0.157,0.495,,0.065,0.197,0.430,0.444,0.429
874,0.343,0.378,0.420,0.399,0.274,0.156,0.492,,0.065,0.197,0.428,0.441,0.427
875,0.341,0.376,0.417,0.397,0.273,0.155,0.490,,0.065,0.196,0.425,0.439,0.425
876,0.340,0.374,0.415,0.395,0.272,0.154,0.487,,0.065,0.195,0.423,0.436,0.422
877,0.338,0.372,0.412,0.393,0.271,0.153,0.484,,0.065,0.194,0.421,0.433,0.420
878,0.337,0.370,0.410,0.391,0.270,0.153,0.482,,0.066,0.193,0.418,0.431,0.418
879,0.336,0.368,0.407,0.389,0.268,0.152,0.479,,0.066,0.192,0.415,0.428,0.416
880,0.334,0.366,0.405,0.387,0.267,0.151,0.476,,0.066,0.191,0.413,0.425,0.414
881,0.332,0.364,0.402,0.385,0.266,0.150,0.474,,0.066,0.190,0.410,0.422,0.412
882,0.331,0.362,0.400,0.383,0.264,0.149,0.471,,0.066,0.189,0.407,0.420,0.409
883,0.330,0.360,0.397,0.381,0.263,0.148,0.468,,0.066,0.188,0.405,0.417,0.407
884,0.328,0.358,0.395,0.378,0.262,0.147,0.466,,0.065,0.187,0.402,0.414,0.405
885,0.327,0.356,0.392,0.376,0.261,0.146,0.463,,0.065,0.186,0.399,0.411,0.403
886,0.325,0.354,0.390,0.374,0.260,0.145,0.461,,0.065,0.185,0.397,0.409,0.401
887,0.324,0.353,0.388,0.372,0.258,0.144,0.458,,0.066,0.184,0.395,0.406,0.399
888,0.322,0.351,0.385,0.370,0.257,0.144,0.456,,0.066,0.184,0.392,0.404,0.397
889,0.321,0.349,0.383,0.369,0.256,0.143,0.454,,0.066,0.183,0.390,0.402,0.396
890,0.320,0.347,0.381,0.367,0.255,0.142,0.451,,0.066,0.182,0.388,0.399,0.394
891,0.319,0.345,0.379,0.365,0.254,0.141,0.449,,0.066,0.181,0.385,0.396,0.392
892,0.318,0.343,0.377,0.363,0.253,0.141,0.447,,0.066,0.180,0.383,0.394,0.390
893,0.316,0.342,0.375,0.361,0.252,0.140,0.445,,0.066,0.179,0.381,0.392,0.388
894,0.315,0.340,0.373,0.359,0.251,0.139,0.443,,0.066,0.178,0.379,0.390,0.386
895,0.314,0.338,0.371,0.358,0.250,0.138,0.440,,0.066,0.178,0.376,0.387,0.384
896,0.313,0.337,0.369,0.357,0.249,0.137,0.438,,0.066,0.177,0.374,0.385,0.383
897,0.313,0.337,0.368,0.355,0.248,0.137,0.436,,0.067,0.177,0.372,0.383,0.381
898,0.312,0.335,0.367,0.354,0.248,0.137,0.435,,0.067,0.176,0.371,0.381,0.380
899,0.311,0.334,0.365,0.353,0.246,0.136,0.433,,0.067,0.176,0.369,0.380,0.378
900,0.310,0.333,0.363,0.352,0.245,0.136,0.432,,0.068,0.176,0.367,0.378,0.376
901,0.309,0.331,0.362,0.350,0.245,0.135,0.430,,0.068,0.175,0.366,0.376,0.375
902,0.308,0.330,0.360,0.349,0.244,0.135,0.428,,0.068,0.174,0.364,0.374,0.373
903,0.306,0.329,0.359,0.348,0.243,0.134,0.426,,0.067,0.173,0.362,0.372,0.372
904,0.306,0.328,0.358,0.347,0.242,0.133,0.424,,0.067,0.173,0.360,0.371,0.371
905,0.305,0.327,0.357,0.346,0.242,0.133,0.423,,0.067,0.173,0.359,0.370,0.369
906,0.304,0.326,0.356,0.345,0.242,0.133,0.422,,0.068,0.172,0.358,0.369,0.369
907,0.304,0.325,0.355,0.344,0.242,0.132,0.421,,0.069,0.173,0.356,0.368,0.368
908,0.304,0.325,0.354,0.344,0.242,0.132,0.419,,0.070,0.173,0.355,0.366,0.368
909,0.304,0.325,0.354,0.342,0.242,0.132,0.418,,0.070,0.173,0.354,0.365,0.366
910,0.303,0.324,0.353,0.341,0.242,0.132,0.417,,0.071,0.173,0.353,0.365,0.365
911,0.302,0.323,0.352,0.340,0.242,0.132,0.416,,0.071,0.173,0.352,0.364,0.365
912,0.301,0.321,0.351,0.339,0.241,0.131,0.415,,0.070,0.173,0.350,0.363,0.364
913,0.301,0.320,0.349,0.338,0.241,0.131,0.414,,0.069,0.172,0.349,0.361,0.364
914,0.300,0.320,0.348,0.337,0.241,0.130,0.413,,0.070,0.172,0.348,0.360,0.363
915,0.299,0.320,0.347,0.337,0.241,0.130,0.412,,0.071,0.173,0.347,0.359,0.363
916,0.299,0.320,0.347,0.336,0.240,0.130,0.412,,0.072,0.173,0.346,0.359,0.362
917,0.299,0.320,0.345,0.335,0.240,0.129,0.411,,0.072,0.172,0.345,0.358,0.362
918,0.299,0.320,0.344,0.334,0.240,0.129,0.411,,0.073,0.172,0.344,0.357,0.361
919,0.299,0.320,0.342,0.333,0.240,0.128,0.410,,0.073,0.172,0.344,0.355,0.361
920,0.298,0.319,0.342,0.333,0.240,0.128,0.409,,0.073,0.172,0.343,0.354,0.361
921,0.298,0.320,0.341,0.332,0.240,0.127,0.408,,0.073,0.172,0.342,0.353,0.360
922,0.297,0.319,0.340,0.331,0.239,0.126,0.407,,0.072,0.171,0.340,0.352,0.358
923,0.297,0.318,0.339,0.330,0.238,0.125,0.406,,0.071,0.170,0.339,0.351,0.357
924,0.297,0.318,0.338,0.330,0.238,0.125,0.405,,0.071,0.170,0.338,0.351,0.357
925,0.297,0.318,0.337,0.329,0.238,0.124,0.405,,0.072,0.170,0.338,0.349,0.356
926,0.296,0.318,0.336,0.328,0.238,0.123,0.404,,0.073,0.169,0.336,0.348,0.356
927,0.296,0.317,0.335,0.328,0.237,0.123,0.403,,0.074,0.169,0.335,0.347,0.355
928,0.296,0.317,0.335,0.327,0.237,0.122,0.402,,0.074,0.169,0.335,0.346,0.355
929,0.296,0.317,0.333,0.326,0.237,0.121,0.400,,0.072,0.167,0.334,0.344,0.354
930,0.296,0.316,0.331,0.323,0.237,0.120,0.398,,0.071,0.167,0.333,0.341,0.353
931,0.297,0.315,0.331,0.323,0.237,0.120,0.396,,0.071,0.167,0.331,0.341,0.354
932,0.300,0.315,0.334,0.325,0.237,0.122,0.397,,0.072,0.168,0.330,0.341,0.355
933,0.301,0.316,0.336,0.327,0.235,0.123,0.396,,0.071,0.170,0.328,0.340,0.354
934,0.301,0.317,0.338,0.325,0.238,0.124,0.396,,0.071,0.171,0.327,0.338,0.358
935,0.302,0.318,0.342,0.326,,0.126,0.396,,0.073,0.173,0.329,0.336,
936,0.302,0.322,,0.330,,0.128,0.393,,0.077,0.175,0.330,0.337,
937,0.301,0.325,,,,0.130,0.390,,0.079,0.177,0.327,0.337,
938,0.301,0.325,,,,0.128,0.389,,0.079,,0.325,0.336,
939,0.301,0.324,,,,0.127,0.388,,0.078,,,0.335,
940,0.303,0.324,,,,0.128,0.386,,,,,0.335,
941,0.307,0.326,,,,0.131,0.388,,,,,0.336,
942,0.308,,,,,0.132,0.386,,,,,0.335,
943,0.310,,,,,0.132,0.384,,,,,0.335,
944,0.315,,,,,0.135,0.383,,,,,0.336,
945,0.316,,,,,0.135,0.382,,,,,0.336,
946,0.314,,,,,0.135,0.380,,,,,0.333,
947,0.312,,,,,0.133,0.377,,,,,0.329,
948,0.310,,,,,0.134,0.376,,,,,,
949,,,,,,0.131,0.374,,,,,,
950,,,,,,,0.374,,,,,,
951,,,,,,,0.376,,,,,,
952,,,,,,,0.376,,,,,,
953,,,,,,,0.373,,,,,,
954,,,,,,,,,,,,,
955,,,,,,,,,,,,,
956,,,,,,,,,,,,,
957,,,,,,,,,,,,,
958,,,,,,,,,,,,,
959,,,,,,,,,,,,,
960,,,,,,,,,,,,,
961,,,,,,,,,,,,,
962,,,,,,,,,,,,,
963,,,,,,,,,,,,,
964,,,,,,,,,,,,,
965,,,,,,,,,,,,,
966,,,,,,,,,,,,,
967,,,,,,,,,,,,,
968,,,,,,,,,,,,,
969,,,,,,,,,,,,,
970,,,,,,,,,,,,,
971,,,,,,,,,,,,,
972,,,,,,,,,,,,,
973,,,,,,,,,,,,,
974,,,,,,,,,,,,,
975,,,,,,,,,,,,,
976,,,,,,,,,,,,,
977,,,,,,,,,,,,,
978,,,,,,,,,,,,,
979,,,,,,,,,,,,,
980,,,,,,,,,,,,,
981,,,,,,,,,,,,,
982,,,,,,,,,,,,,
983,,,,,,,,,,,,,
984,,,,,,,,,,,,,
985,,,,,,,,,,,,,
986,,,,,,,,,,,,,
987,,,,,,,,,,,,,
988,,,,,,,,,,,,,
989,0.214,,,,0.175,0.084,,,,,0.200,,
990,0.210,,,,0.175,0.083,,,,0.125,0.196,,
991,0.207,,,,0.175,0.082,,,,0.124,0.192,,
992,0.206,0.217,,,0.175,0.080,,,,0.126,0.192,,
993,0.203,0.214,,,0.174,0.079,,,,0.124,0.190,0.190,
994,0.200,0.211,,,0.170,0.076,,,,0.122,,0.187,
995,0.197,0.209,,,0.168,0.075,,,,0.121,,0.185,
996,0.195,0.206,,,0.166,0.075,,,,0.119,,0.184,
997,0.192,0.202,,0.199,0.164,0.073,,,,0.117,,0.182,
998,0.190,0.199,,0.197,0.161,0.071,,,,0.115,,0.180,
999,0.189,0.197,,0.195,0.156,0.070,,,,0.112,,0.177,
1000,0.188,0.196,,0.197,0.155,0.073,,,,0.113,,0.180,
1001,0.187,0.193,,0.195,0.154,0.073,,,,0.111,,,
1002,0.186,0.190,,0.194,0.150,0.072,,,,0.108,,,
1003,0.186,0.189,,0.194,0.148,0.071,,,,0.106,,,
1004,0.185,0.189,,0.193,0.147,0.071,,,,0.103,,,
1005,0.183,0.189,,0.191,0.143,0.072,,,,0.102,,,
1006,0.182,0.188,,0.191,0.139,0.071,,,,0.100,,,
1007,0.180,0.187,,0.190,0.138,0.071,,,,0.098,,,
1008,0.177,0.188,0.178,0.190,0.135,0.073,,,,0.098,,,
1009,0.174,0.187,0.179,0.190,0.135,0.076,,,,0.096,,,
1010,0.171,0.185,0.179,0.189,0.135,0.080,,,,0.093,,,
1011,0.168,0.183,0.178,0.187,0.133,,,,,0.091,,,
1012,0.167,0.182,0.178,0.187,0.132,,,,,0.089,,,
1013,0.165,0.180,0.177,0.187,0.131,,,,,0.088,,,
1014,0.164,0.179,0.177,0.187,0.129,,,,,0.088,,,
1015,0.162,0.177,0.174,0.184,0.125,,,,,0.086,,,
1016,0.161,0.176,0.175,0.186,0.124,,,,,0.086,,,
1017,0.159,0.173,0.177,0.186,0.123,,,,,0.087,,,
1018,0.157,0.169,0.178,0.187,0.121,,,,,0.089,,,
1019,0.154,,0.179,0.187,0.119,,,,,0.091,,,
1020,0.151,,0.178,0.188,0.118,,,,,0.092,,,
1021,0.149,,0.175,0.188,0.117,,,,,0.092,,,
1022,0.148,,,0.187,,,,,,0.093,,,
1023,0.147,,,0.188,,,,,,0.093,,,
1024,0.147,,,0.187,,,,,,0.094,,,
1025,0.148,,,0.186,,,,,,0.096,,,
1026,0.148,,,0.185,,,,,,0.098,,,
1027,0.148,,,0.185,,,,,,0.101,,,
1028,0.147,,,0.185,,,,,,0.103,,,
1029,0.145,,,0.185,,,,,0.059,0.104,,,
1030,0.144,,,0.185,,,,,0.059,0.102,,,
1031,0.144,,,0.185,,,,,0.060,0.101,,,
1032,0.146,,,0.185,,,,,0.060,0.099,,,
1033,0.148,,,0.186,,,,,0.061,0.097,,,
1034,0.149,0.148,,0.188,,,,,0.061,0.097,0.161,,
1035,0.151,0.147,,0.191,,,,,0.061,0.097,0.160,,
1036,0.152,0.146,,0.193,,,,,0.060,0.098,0.159,,
1037,0.153,0.146,,,,,,,0.060,0.099,0.159,,
1038,0.154,0.145,,,,,,,0.061,0.100,0.161,,
1039,0.156,0.147,,,,,,,0.064,0.101,0.163,,0.182
1040,0.158,0.151,,,,0.102,,,0.066,0.103,0.165,,0.179
1041,0.158,0.154,,,,0.101,,,0.068,0.103,0.167,,0.178
1042,0.158,0.156,,,,0.099,,,0.071,0.102,0.169,,0.178
1043,0.159,0.159,,,,0.097,,,0.072,0.102,0.170,,0.181
1044,0.159,0.160,,,,0.095,,,0.073,0.103,0.171,,0.186
1045,0.159,0.161,,,,0.093,,,0.072,0.106,0.171,,0.189
1046,0.158,0.162,,,,0.091,,,0.069,0.111,0.171,,0.189
1047,0.157,0.163,,,,0.091,,,0.066,0.115,0.171,,0.188
1048,0.156,0.164,,,,0.091,,,0.065,0.118,0.173,,0.187
1049,0.156,0.166,,,,0.092,,,0.066,,0.174,,0.186
1050,0.156,0.167,,,,0.093,,,0.068,,0.176,,0.186
1051,0.156,0.169,,,,0.093,,,0.071,,0.178,,0.188
1052,0.156,0.169,,,,0.091,,,0.072,,0.180,,
1053,0.155,0.169,,,,0.088,,,0.071,,0.182,,
1054,0.153,0.168,,,,0.085,,,,,0.185,,
1055,0.153,0.167,,,,0.081,,,,,0.187,,
1056,0.152,0.168,,,,,,,,,0.188,,
1057,0.152,0.170,,,,,,,,,0.189,,
1058,0.154,0.172,,,,,,,,,0.189,,
1059,0.154,0.175,,,,,,,,,0.190,,
1060,0.155,0.177,,,,,,,,,0.193,,
1061,0.155,0.179,,,,,,,,,0.196,,
1062,0.155,0.179,,,,,,,,,0.199,,
1063,0.154,0.180,,0.223,,,,,,,0.202,,
1064,0.154,0.181,,0.224,,,,,,0.140,,,
1065,0.154,0.183,,0.224,,,,,,0.140,,,
1066,0.154,0.186,,0.224,,,,,,0.141,,,
1067,0.156,0.190,,0.224,,,,,,0.144,,,
1068,0.159,,,0.223,,,,,,0.147,,,
1069,0.162,,,0.222,,,,,,0.150,,,
1070,0.166,,,0.222,,,,,,0.153,,0.225,
1071,,,,0.224,,0.068,,,,0.153,,0.227,
1072,,,,0.226,,,,,,0.152,,0.229,
1073,,,,0.230,,,,,,0.151,,0.231,
1074,,,,0.232,,,,,,0.150,,0.231,
1075,,,,0.234,,,,,,0.149,,0.231,
1076,,,,0.235,,,,,,0.149,,0.230,
1077,,,,0.238,0.160,,,,,0.150,,0.230,
1078,,,,0.241,0.160,,,,,0.152,,0.229,
1079,,,,0.242,0.160,,,,,0.153,0.239,0.230,
1080,,,,0.243,0.161,,,,0.075,0.154,0.241,0.232,
1081,,,,0.244,0.161,,,,0.075,0.155,0.242,0.235,
1082,,,,0.244,0.161,,,,0.074,0.154,0.243,0.238,
1083,,,,0.245,0.162,,,,0.073,0.153,0.245,0.241,
1084,,,,0.247,0.164,,,,0.073,0.150,0.246,0.244,0.246
1085,,,0.207,0.249,0.166,,,,,0.147,0.247,0.244,0.245
1086,,,0.209,0.250,0.168,,,,,0.144,0.249,0.244,0.244
1087,,0.225,0.208,0.250,0.171,,,,,0.141,0.249,0.243,0.244
1088,,0.227,0.209,0.251,0.171,,,,,0.140,0.248,0.243,0.245
1089,,0.228,0.211,0.251,0.171,,,,,0.139,0.247,0.244,0.245
1090,,0.228,0.213,0.252,0.170,,,,,0.138,0.245,0.246,0.245
1091,,0.229,0.217,0.252,0.170,,,,,0.137,0.244,0.249,0.247
1092,,0.230,0.220,0.249,0.170,,,,,0.135,0.243,0.253,0.248
1093,,0.231,,0.248,0.169,,,,,0.133,0.241,0.257,0.249
1094,,0.231,,0.248,0.168,,,,,0.131,0.241,0.260,0.252
1095,,0.231,,0.248,0.167,,,,,0.128,0.240,,0.255
1096,,0.231,,0.252,0.166,,,,,0.126,0.240,,0.257
1097,0.208,0.230,,0.256,0.164,,,,,0.124,0.240,,0.260
1098,0.210,0.230,,0.259,0.163,,0.282,,,0.123,0.241,,0.262
1099,0.211,0.232,,,0.162,,0.280,,,0.121,0.242,,0.264
1100,0.213,0.233,,,0.160,,0.278,,,0.120,0.243,,0.265
1101,0.214,0.234,,,0.158,,0.277,,,0.119,0.246,,0.266
1102,0.214,0.235,,,0.157,,0.277,,,0.118,0.249,,0.266
1103,0.214,0.235,,,0.157,,0.278,,,0.117,0.253,,0.266
1104,0.213,0.235,,,0.158,,0.279,,,0.117,,,0.266
1105,0.211,0.234,,,0.159,,,,,0.114,,,0.264
1106,0.210,0.231,,,0.161,,,,,0.111,,,0.262
1107,0.208,0.227,,,0.161,,,,,0.112,,,0.259
1108,0.206,0.224,,,0.162,,,,,0.114,,,
1109,0.203,0.223,,,0.164,,,,,,,,
1110,0.201,0.222,,,0.165,,,,,,,,
1111,0.200,0.222,,,0.166,,,,,,,,
1112,0.199,0.221,,,0.168,,,,,,,,
1113,0.197,,,,0.164,,,,,,,,
1114,0.196,,,,,,,,,,,,
1115,0.194,,,,,,,,,,,,
1116,0.191,,,,,,,,,,,,
1117,0.191,,,,,,,,,,,,
1118,0.191,,,,,,,,,,,,
1119,,,,,,,,,,,,,
1120,,,,,,,,,,,,,
1121,,,,,,,,,,,,,
1122,,,,,,,,,,,,,
1123,,,,,,,,,,,,,
1124,,,,,,,,,,,,,
1125,,,,,,,,,,,,,
1126,,,,,,,,,,,,,
1127,,,,,,,,,,,,,
1128,,,,,,,,,,,,,
1129,,,,,,,,,,,,,
1130,,,,,,,,,,,,,
1131,,,,,,,,,,,,,
1132,,,,,,,,,,,,,
1133,,,,,,,,,,,,,
1134,,,,,,,,,,,,,
1135,,,,,,,,,,,,,
1136,,,,,,,,,,,,,
1137,,,,,,,,,,,,,
1138,,,,,,,,,,,,,
1139,,,,,,,,,,,,,
1140,,,,,,,,,,,,,
1141,,,,,,,,,,,,,
1142,,,,,,,,,,,,,
1143,,,,,,,,,,,,,
1144,,,,,,,,,,,,,
1145,,,,,,,,,,,,,
1146,,,,,,,,,,,,,
1147,,,,,,,,,,,,,
1148,,,,,,,,,,,,,
1149,,,,,,,,,,,,,
1150,,,,,,,,,,,,,
1151,,,,,,,,,,,,,
1152,,,,,,,,,,,,,
1153,,,,,,,,,,,,,
1154,,,,,,,,,,,,,
1155,,,,,,,,,,,,,
1156,,,,,,,,,,,,,
1157,,,,,,,,,,,,,
1158,,,,,,,,,,,,,
1159,,,,,,,,,,,,,
1160,,,,,,,,,,,,,
1161,,,,,,,,,,,,,
1162,,,,,,,,,,,,,
1163,,,,,,,,,,,,,
1164,,,,,,,,,,,,,
1165,,,,,,,,,,,,,
1166,,,,,,,,,,,,,
1167,,,,,,,,,,,,,
1168,,,,,,,,,,,,,
1169,,,,,,,,,,,,,
1170,,,,,,,,,,,,,
1171,,,,,,,,,,,,,
1172,,,,,,,,,,,,,
1173,,,,,,,,,,,,,
1174,,,,,,,,,,,,,
1175,,,,,,,,,,,,,
1176,,,,,,,,,,,,,
1177,,,,,,,,,,,,,
1178,,,,,,,,,,,,,
1179,,,,,,,,,,,,,
1180,,,,,,,,,,,,,
1181,,,,,,,,,,,,,
1182,,,,,,,,,,,,,
1183,,,,,,,,,,,,,
1184,0.100,,,,,,,,,,,,
1185,0.100,,,,,,,,,,,,
1186,0.100,,,,,,,,,,,,
1187,0.099,,,,,,,,,,,,
1188,0.097,,,,,,,,,,,,
1189,0.095,,,,,,,,,,,,
1190,0.093,,,,,,,,,,,,
1191,0.091,,,,,,,,,,,,
1192,0.089,,,,,,,,0.082,,,,
1193,0.087,,,,,,,,0.083,,,,
1194,0.086,,,,,,,,0.083,,,,
1195,0.085,,,,,,,,,,,,
1196,0.084,,,,,,,,,,,,
1197,0.083,,,,,,,,,,,,
1198,0.081,,,,,,,,,,,,
1199,0.079,,0.063,,,,,,,,,,
1200,0.077,,0.063,,,,,,,,,,
1201,0.074,,0.064,,,0.060,,,,,,,
1202,0.071,,0.066,,,0.060,,,,,0.070,,
1203,0.068,,0.067,,,0.060,,,,0.057,0.071,,
1204,0.067,,0.067,,,0.058,,,,0.054,0.072,,
1205,0.065,0.088,0.066,,,0.057,,,,0.052,0.074,,
1206,0.064,0.088,0.065,,,0.057,,,,0.051,0.076,,
1207,0.063,0.088,0.064,,,0.056,,,,0.050,0.078,,
1208,0.060,0.087,0.060,,,0.056,,,,0.049,0.080,,
1209,0.057,0.086,0.057,0.102,,0.056,,,,0.048,0.080,,
1210,0.055,0.086,0.056,0.099,,0.055,,,,0.047,0.081,,0.081
1211,0.054,0.085,0.055,0.098,,0.052,,,,0.046,0.083,,0.078
1212,0.053,0.084,0.055,0.097,,0.050,,,,0.045,0.084,,0.075
1213,0.053,0.082,0.056,0.096,,0.047,,,,0.043,0.086,,0.074
1214,0.054,0.081,0.057,0.096,,0.045,,,,0.043,0.088,,0.073
1215,0.054,0.080,0.056,0.097,,0.045,,,,0.043,0.088,,0.071
1216,0.055,0.079,0.055,0.098,,0.046,,,,0.044,0.088,0.076,0.070
1217,0.054,0.079,0.053,0.099,,0.046,,,,0.046,0.089,0.077,0.070
1218,0.054,0.080,0.052,0.099,,0.047,,,,0.049,0.089,0.077,0.070
1219,0.052,0.080,0.049,0.097,,0.047,,,,0.052,0.088,0.076,0.071
1220,0.050,0.080,0.046,0.095,,0.047,,,,0.054,0.086,0.075,0.071
1221,0.049,0.078,0.044,0.093,,0.047,,,,0.055,0.082,0.074,0.068
1222,0.047,0.076,0.043,0.091,,0.047,,,,0.056,0.078,0.073,0.063
1223,0.047,0.073,0.045,0.088,,0.045,,,,0.057,0.075,0.072,
1224,0.047,0.070,0.047,0.085,,0.044,,,,0.057,0.073,0.072,
1225,0.046,0.067,0.048,0.082,,0.044,,,,0.058,0.070,0.073,
1226,0.044,0.064,0.049,,,0.045,,,,0.058,0.068,0.073,
1227,0.043,0.062,0.049,,,0.047,,,,0.057,0.067,0.072,
1228,0.042,0.060,0.048,,,0.049,,,,0.056,0.065,0.070,
1229,0.040,0.060,0.048,,,0.051,,,,0.056,0.064,0.070,
1230,0.039,0.060,0.048,,,0.052,,,,0.057,0.062,0.069,
1231,0.037,0.061,0.046,,0.050,0.052,,,,0.057,0.060,0.068,
1232,0.036,0.061,0.045,,0.050,0.051,,,,0.056,0.057,0.066,
1233,0.035,0.061,0.043,,0.051,0.051,,,,0.056,0.052,0.066,
1234,0.035,0.060,0.044,,0.053,0.050,,,,0.055,0.048,0.065,
1235,0.036,0.059,0.044,,0.056,0.050,,,,0.054,0.045,0.065,
1236,0.036,0.058,0.046,,0.057,0.049,,,,0.053,,0.065,
1237,0.037,0.057,0.049,,0.058,0.049,,,,0.052,,0.064,
1238,0.038,0.057,0.050,,0.058,0.048,,,,0.049,,0.060,
1239,0.038,0.057,0.051,,0.058,0.047,,,,0.046,,0.057,
1240,0.038,0.057,0.052,,0.058,0.049,,,,0.043,,0.054,
1241,0.039,0.057,0.052,,0.058,0.051,,,,0.042,,0.053,
1242,0.038,0.055,0.051,,0.060,0.052,,,,0.042,,0.054,
1243,0.038,0.053,0.050,,0.062,0.052,,,,0.042,,0.056,
1244,0.039,0.051,0.049,,0.065,0.051,,,,0.042,,0.058,
1245,0.041,0.048,0.047,,0.068,0.050,,,,0.042,,0.060,
1246,0.043,0.047,0.048,,0.067,0.050,,,,0.041,,0.060,
1247,0.046,0.045,0.048,,0.065,0.050,,,,0.040,,0.060,
1248,0.048,0.044,0.048,,0.063,0.048,,,,0.038,,0.060,
1249,0.050,0.043,0.048,,0.061,0.046,,,,0.037,,0.060,
