Start time (UTC), 1031 
 Sky conditions, CO-SDNV mostly, occasionally drizzly 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.44833
 Ship longitude, 1.61596
Position, 1A, 1B,  2,  3,  4, 5A, 5B,  6,  7
684,0.744,0.415,0.240,0.252,0.231,0.787,0.638,0.336,0.603
685,0.744,0.414,0.239,0.252,0.230,0.787,0.638,0.335,0.602
686,0.743,0.414,0.239,0.251,0.228,0.787,0.637,0.333,0.602
687,0.743,0.413,0.238,0.251,0.227,0.787,0.636,0.332,0.601
688,0.742,0.412,0.237,0.249,0.225,0.786,0.635,0.330,0.600
689,0.742,0.411,0.236,0.248,0.224,0.786,0.634,0.328,0.599
690,0.741,0.410,0.235,0.247,0.223,0.785,0.633,0.326,0.598
691,0.741,0.409,0.234,0.246,0.221,0.784,0.632,0.325,0.597
692,0.740,0.408,0.233,0.245,0.220,0.784,0.631,0.323,0.596
693,0.740,0.407,0.232,0.244,0.218,0.783,0.630,0.321,0.594
694,0.739,0.405,0.231,0.242,0.216,0.782,0.629,0.319,0.593
695,0.738,0.404,0.229,0.241,0.214,0.781,0.628,0.317,0.592
696,0.738,0.402,0.228,0.239,0.212,0.780,0.626,0.314,0.591
697,0.737,0.400,0.226,0.238,0.211,0.779,0.625,0.312,0.590
698,0.736,0.399,0.225,0.236,0.209,0.778,0.624,0.310,0.588
699,0.735,0.397,0.223,0.235,0.207,0.778,0.623,0.307,0.587
700,0.735,0.396,0.222,0.233,0.204,0.777,0.621,0.305,0.585
701,0.734,0.394,0.220,0.231,0.202,0.775,0.620,0.302,0.584
702,0.733,0.392,0.218,0.229,0.200,0.774,0.619,0.300,0.583
703,0.732,0.390,0.217,0.227,0.198,0.773,0.617,0.297,0.581
704,0.731,0.388,0.215,0.226,0.196,0.772,0.616,0.295,0.580
705,0.730,0.386,0.213,0.224,0.194,0.771,0.614,0.292,0.578
706,0.729,0.384,0.211,0.222,0.191,0.769,0.613,0.289,0.577
707,0.728,0.382,0.210,0.220,0.189,0.768,0.611,0.287,0.575
708,0.727,0.380,0.208,0.218,0.187,0.767,0.610,0.284,0.574
709,0.726,0.378,0.206,0.216,0.185,0.766,0.609,0.282,0.573
710,0.725,0.376,0.204,0.214,0.183,0.765,0.607,0.279,0.571
711,0.724,0.374,0.202,0.212,0.180,0.764,0.606,0.276,0.570
712,0.723,0.372,0.200,0.210,0.178,0.763,0.605,0.273,0.568
713,0.722,0.370,0.199,0.208,0.175,0.762,0.603,0.271,0.567
714,0.721,0.367,0.197,0.206,0.172,0.761,0.602,0.268,0.566
715,0.721,0.366,0.195,0.205,0.170,0.761,0.601,0.265,0.564
716,0.720,0.364,0.193,0.203,0.167,0.761,0.600,0.263,0.563
717,0.718,0.362,0.192,0.201,0.165,0.761,0.599,0.260,0.562
718,0.717,0.360,0.190,0.199,0.162,0.761,0.598,0.257,0.560
719,0.716,0.357,0.187,0.197,0.159,0.760,0.596,0.254,0.559
720,0.715,0.354,0.185,0.194,0.156,0.758,0.595,0.251,0.557
721,0.715,0.351,0.183,0.192,0.154,0.756,0.594,0.248,0.556
722,0.714,0.349,0.182,0.190,0.151,0.756,0.592,0.246,0.555
723,0.713,0.347,0.180,0.188,0.149,0.755,0.591,0.243,0.554
724,0.712,0.344,0.178,0.186,0.146,0.754,0.590,0.240,0.552
725,0.710,0.342,0.176,0.184,0.144,0.753,0.589,0.238,0.551
726,0.709,0.339,0.174,0.182,0.141,0.753,0.587,0.235,0.550
727,0.708,0.336,0.172,0.180,0.138,0.751,0.586,0.232,0.548
728,0.707,0.333,0.170,0.177,0.135,0.750,0.585,0.228,0.547
729,0.706,0.329,0.167,0.174,0.132,0.749,0.583,0.225,0.545
730,0.704,0.326,0.165,0.172,0.129,0.747,0.581,0.222,0.543
731,0.703,0.322,0.163,0.169,0.126,0.745,0.580,0.218,0.542
732,0.702,0.318,0.161,0.166,0.124,0.743,0.578,0.215,0.540
733,0.701,0.315,0.159,0.164,0.121,0.741,0.576,0.212,0.539
734,0.699,0.313,0.157,0.162,0.119,0.740,0.575,0.210,0.538
735,0.698,0.310,0.156,0.161,0.118,0.739,0.573,0.208,0.536
736,0.697,0.308,0.155,0.159,0.116,0.738,0.572,0.206,0.535
737,0.696,0.306,0.154,0.158,0.115,0.737,0.571,0.205,0.534
738,0.695,0.305,0.153,0.157,0.114,0.735,0.570,0.203,0.533
739,0.694,0.303,0.152,0.156,0.113,0.734,0.569,0.202,0.532
740,0.693,0.302,0.152,0.155,0.112,0.733,0.568,0.201,0.531
741,0.692,0.301,0.151,0.154,0.112,0.732,0.566,0.200,0.530
742,0.692,0.300,0.151,0.154,0.111,0.731,0.565,0.199,0.529
743,0.691,0.299,0.150,0.153,0.111,0.730,0.564,0.199,0.528
744,0.690,0.298,0.150,0.153,0.110,0.729,0.563,0.198,0.527
745,0.689,0.297,0.149,0.152,0.110,0.728,0.562,0.197,0.526
746,0.688,0.297,0.149,0.152,0.109,0.727,0.561,0.197,0.525
747,0.687,0.296,0.149,0.151,0.109,0.726,0.560,0.196,0.524
748,0.686,0.295,0.148,0.151,0.108,0.725,0.558,0.195,0.523
749,0.685,0.294,0.148,0.150,0.108,0.724,0.557,0.194,0.522
750,0.684,0.293,0.147,0.150,0.108,0.723,0.556,0.194,0.521
751,0.683,0.292,0.147,0.149,0.107,0.721,0.555,0.193,0.520
752,0.682,0.291,0.147,0.149,0.107,0.720,0.553,0.192,0.519
753,0.680,0.290,0.146,0.148,0.106,0.719,0.552,0.191,0.517
754,0.679,0.289,0.146,0.148,0.106,0.718,0.551,0.191,0.516
755,0.678,0.289,0.145,0.147,0.105,0.717,0.549,0.190,0.515
756,0.677,0.288,0.145,0.147,0.105,0.715,0.548,0.189,0.514
757,0.675,0.287,0.145,0.146,0.104,0.714,0.546,0.189,0.512
758,0.674,0.286,0.145,0.146,0.104,0.713,0.546,0.188,0.511
759,0.673,0.286,0.145,0.146,0.104,0.713,0.545,0.188,0.511
760,0.671,0.286,0.144,0.146,0.103,0.713,0.543,0.188,0.509
761,0.668,0.286,0.144,0.146,0.102,0.713,0.540,0.187,0.506
762,0.667,0.285,0.143,0.145,0.102,0.712,0.539,0.186,0.505
763,0.666,0.284,0.143,0.145,0.101,0.711,0.537,0.185,0.503
764,0.664,0.282,0.142,0.144,0.101,0.708,0.535,0.184,0.502
765,0.663,0.280,0.142,0.143,0.101,0.705,0.533,0.183,0.500
766,0.661,0.279,0.141,0.142,0.101,0.702,0.532,0.182,0.499
767,0.660,0.278,0.141,0.142,0.100,0.700,0.530,0.182,0.497
768,0.658,0.277,0.141,0.141,0.100,0.698,0.529,0.181,0.496
769,0.657,0.275,0.140,0.141,0.100,0.697,0.527,0.180,0.494
770,0.655,0.275,0.140,0.140,0.100,0.695,0.526,0.179,0.493
771,0.654,0.274,0.139,0.140,0.099,0.693,0.524,0.179,0.491
772,0.652,0.273,0.139,0.139,0.099,0.692,0.523,0.178,0.490
773,0.650,0.272,0.139,0.139,0.099,0.690,0.521,0.178,0.488
774,0.649,0.271,0.139,0.139,0.099,0.689,0.520,0.177,0.487
775,0.647,0.270,0.138,0.138,0.098,0.687,0.518,0.177,0.485
776,0.646,0.270,0.138,0.138,0.098,0.686,0.517,0.176,0.484
777,0.644,0.269,0.138,0.138,0.098,0.684,0.515,0.176,0.482
778,0.643,0.268,0.138,0.137,0.098,0.683,0.514,0.175,0.481
779,0.641,0.268,0.137,0.137,0.098,0.681,0.512,0.175,0.480
780,0.640,0.267,0.137,0.137,0.097,0.680,0.511,0.174,0.478
781,0.638,0.266,0.137,0.137,0.097,0.679,0.510,0.174,0.477
782,0.637,0.266,0.137,0.136,0.097,0.678,0.509,0.173,0.476
783,0.636,0.265,0.137,0.136,0.097,0.677,0.507,0.173,0.474
784,0.634,0.265,0.137,0.136,0.097,0.675,0.506,0.173,0.473
785,0.633,0.265,0.136,0.136,0.097,0.674,0.505,0.172,0.472
786,0.632,0.264,0.136,0.136,0.097,0.674,0.504,0.172,0.471
787,0.631,0.264,0.136,0.136,0.097,0.673,0.503,0.172,0.470
788,0.630,0.264,0.136,0.136,0.097,0.672,0.502,0.172,0.469
789,0.629,0.263,0.136,0.136,0.097,0.671,0.501,0.172,0.468
790,0.628,0.263,0.136,0.135,0.097,0.670,0.501,0.171,0.467
791,0.627,0.263,0.136,0.135,0.097,0.669,0.500,0.171,0.466
792,0.626,0.263,0.136,0.135,0.097,0.668,0.499,0.171,0.466
793,0.625,0.263,0.136,0.135,0.097,0.668,0.498,0.171,0.465
794,0.625,0.262,0.136,0.135,0.097,0.667,0.498,0.171,0.464
795,0.624,0.262,0.136,0.135,0.097,0.667,0.497,0.171,0.463
796,0.623,0.262,0.136,0.135,0.097,0.667,0.497,0.171,0.463
797,0.623,0.262,0.136,0.135,0.097,0.666,0.496,0.171,0.462
798,0.623,0.262,0.136,0.135,0.098,0.666,0.496,0.171,0.462
799,0.622,0.262,0.136,0.135,0.098,0.665,0.495,0.171,0.462
800,0.626,0.263,0.136,0.135,0.097,0.669,0.499,0.171,0.465
801,0.625,0.263,0.136,0.135,0.097,0.668,0.498,0.171,0.465
802,0.625,0.263,0.136,0.135,0.097,0.667,0.498,0.171,0.464
803,0.624,0.263,0.136,0.135,0.097,0.667,0.497,0.171,0.463
804,0.623,0.263,0.136,0.135,0.097,0.666,0.497,0.171,0.463
805,0.623,0.263,0.136,0.135,0.098,0.666,0.496,0.171,0.462
806,0.623,0.263,0.136,0.135,0.098,0.666,0.496,0.171,0.462
807,0.622,0.263,0.136,0.136,0.098,0.665,0.495,0.171,0.462
808,0.622,0.263,0.136,0.136,0.098,0.665,0.495,0.171,0.461
809,0.622,0.263,0.136,0.136,0.098,0.665,0.495,0.171,0.461
810,0.622,0.263,0.136,0.136,0.098,0.665,0.495,0.171,0.461
811,0.621,0.263,0.137,0.136,0.098,0.665,0.495,0.171,0.461
812,0.621,0.263,0.137,0.136,0.098,0.665,0.494,0.171,0.461
813,0.621,0.263,0.137,0.136,0.098,0.665,0.494,0.171,0.460
814,0.621,0.263,0.137,0.136,0.098,0.665,0.494,0.171,0.460
815,0.621,0.263,0.137,0.136,0.098,0.665,0.494,0.171,0.460
816,0.621,0.264,0.137,0.136,0.098,0.665,0.494,0.171,0.460
817,0.621,0.264,0.137,0.136,0.098,0.666,0.494,0.171,0.460
818,0.621,0.264,0.137,0.136,0.098,0.666,0.494,0.171,0.460
819,0.621,0.264,0.137,0.136,0.098,0.666,0.495,0.171,0.460
820,0.622,0.264,0.137,0.136,0.098,0.666,0.495,0.171,0.461
821,0.622,0.264,0.137,0.136,0.098,0.666,0.495,0.171,0.461
822,0.622,0.264,0.137,0.136,0.098,0.667,0.495,0.171,0.461
823,0.622,0.264,0.137,0.136,0.098,0.667,0.495,0.171,0.461
824,0.622,0.264,0.137,0.136,0.097,0.667,0.495,0.171,0.461
825,0.622,0.264,0.136,0.136,0.097,0.667,0.495,0.171,0.461
826,0.622,0.263,0.136,0.135,0.097,0.668,0.495,0.171,0.461
827,0.622,0.263,0.136,0.135,0.096,0.668,0.495,0.170,0.461
828,0.622,0.262,0.136,0.135,0.096,0.668,0.495,0.170,0.461
829,0.622,0.262,0.136,0.134,0.095,0.668,0.495,0.170,0.461
830,0.622,0.261,0.135,0.134,0.095,0.667,0.495,0.169,0.461
831,0.622,0.260,0.135,0.133,0.094,0.667,0.494,0.169,0.461
832,0.622,0.259,0.134,0.133,0.094,0.667,0.494,0.168,0.461
833,0.621,0.258,0.134,0.132,0.093,0.667,0.494,0.168,0.461
834,0.621,0.257,0.134,0.132,0.092,0.666,0.494,0.167,0.460
835,0.621,0.256,0.133,0.131,0.092,0.666,0.493,0.167,0.460
836,0.620,0.255,0.133,0.131,0.091,0.666,0.493,0.166,0.460
837,0.620,0.254,0.132,0.130,0.090,0.665,0.492,0.165,0.459
838,0.619,0.253,0.132,0.129,0.089,0.665,0.492,0.165,0.459
839,0.619,0.252,0.131,0.129,0.089,0.664,0.491,0.164,0.458
840,0.618,0.251,0.131,0.128,0.088,0.664,0.491,0.163,0.458
841,0.618,0.250,0.130,0.128,0.088,0.663,0.490,0.163,0.457
842,0.617,0.249,0.130,0.127,0.087,0.662,0.490,0.162,0.457
843,0.616,0.248,0.130,0.127,0.086,0.661,0.489,0.162,0.456
844,0.616,0.247,0.129,0.126,0.086,0.661,0.488,0.161,0.456
845,0.615,0.246,0.129,0.126,0.086,0.660,0.487,0.161,0.455
846,0.614,0.245,0.128,0.125,0.085,0.659,0.487,0.160,0.454
847,0.613,0.244,0.128,0.125,0.085,0.658,0.486,0.160,0.453
848,0.612,0.244,0.128,0.124,0.084,0.657,0.485,0.159,0.453
849,0.611,0.243,0.128,0.124,0.084,0.656,0.484,0.159,0.452
850,0.610,0.242,0.127,0.124,0.084,0.655,0.483,0.158,0.451
851,0.609,0.241,0.127,0.123,0.083,0.653,0.482,0.158,0.450
852,0.607,0.240,0.127,0.123,0.083,0.652,0.481,0.157,0.449
853,0.606,0.239,0.126,0.122,0.082,0.651,0.480,0.157,0.447
854,0.604,0.238,0.126,0.122,0.082,0.650,0.479,0.156,0.446
855,0.603,0.237,0.126,0.121,0.082,0.648,0.477,0.156,0.445
856,0.601,0.236,0.125,0.121,0.081,0.647,0.476,0.155,0.443
857,0.600,0.235,0.125,0.121,0.081,0.645,0.475,0.155,0.442
858,0.598,0.234,0.125,0.120,0.081,0.644,0.473,0.154,0.440
859,0.596,0.233,0.124,0.120,0.080,0.642,0.472,0.154,0.439
860,0.594,0.232,0.124,0.119,0.080,0.640,0.470,0.153,0.437
861,0.592,0.231,0.124,0.119,0.079,0.639,0.469,0.152,0.436
862,0.590,0.230,0.123,0.118,0.079,0.637,0.467,0.152,0.434
863,0.588,0.229,0.123,0.118,0.079,0.635,0.465,0.151,0.432
864,0.586,0.228,0.123,0.118,0.078,0.633,0.464,0.151,0.430
865,0.584,0.227,0.122,0.117,0.078,0.631,0.462,0.150,0.428
866,0.581,0.225,0.122,0.117,0.078,0.629,0.460,0.149,0.427
867,0.579,0.224,0.122,0.116,0.077,0.627,0.458,0.149,0.425
868,0.577,0.223,0.121,0.116,0.077,0.625,0.457,0.148,0.423
869,0.574,0.222,0.121,0.115,0.076,0.623,0.455,0.148,0.421
870,0.572,0.221,0.121,0.115,0.076,0.621,0.453,0.147,0.419
871,0.570,0.220,0.120,0.114,0.076,0.619,0.451,0.146,0.417
872,0.567,0.218,0.120,0.114,0.075,0.616,0.449,0.146,0.415
873,0.565,0.217,0.119,0.114,0.075,0.614,0.447,0.145,0.413
874,0.562,0.216,0.119,0.113,0.075,0.612,0.445,0.145,0.411
875,0.560,0.215,0.119,0.113,0.074,0.610,0.444,0.144,0.408
876,0.557,0.214,0.118,0.112,0.074,0.607,0.442,0.143,0.406
877,0.554,0.213,0.118,0.112,0.074,0.605,0.440,0.143,0.404
878,0.552,0.211,0.118,0.111,0.073,0.603,0.438,0.142,0.402
879,0.549,0.210,0.117,0.111,0.073,0.601,0.436,0.142,0.400
880,0.546,0.209,0.117,0.111,0.073,0.598,0.434,0.141,0.398
881,0.544,0.208,0.117,0.110,0.072,0.596,0.432,0.140,0.396
882,0.541,0.207,0.116,0.110,0.072,0.594,0.430,0.140,0.393
883,0.539,0.205,0.116,0.109,0.072,0.591,0.428,0.139,0.391
884,0.536,0.204,0.116,0.109,0.071,0.589,0.426,0.139,0.389
885,0.533,0.203,0.115,0.109,0.071,0.587,0.424,0.138,0.387
886,0.531,0.202,0.115,0.108,0.071,0.585,0.422,0.138,0.385
887,0.528,0.201,0.115,0.108,0.070,0.583,0.421,0.137,0.383
888,0.526,0.200,0.114,0.107,0.070,0.581,0.419,0.137,0.381
889,0.523,0.199,0.114,0.107,0.070,0.578,0.417,0.136,0.379
890,0.521,0.198,0.114,0.107,0.069,0.576,0.415,0.136,0.377
891,0.519,0.197,0.114,0.106,0.069,0.574,0.414,0.135,0.375
892,0.516,0.196,0.113,0.106,0.069,0.573,0.412,0.135,0.374
893,0.514,0.195,0.113,0.106,0.069,0.571,0.411,0.134,0.372
894,0.512,0.194,0.113,0.106,0.068,0.569,0.409,0.134,0.370
895,0.510,0.194,0.113,0.105,0.068,0.568,0.408,0.134,0.369
896,0.508,0.193,0.113,0.105,0.068,0.566,0.406,0.133,0.367
897,0.507,0.192,0.112,0.105,0.068,0.565,0.405,0.133,0.366
898,0.505,0.192,0.112,0.105,0.068,0.563,0.404,0.133,0.364
899,0.503,0.191,0.112,0.105,0.067,0.562,0.403,0.132,0.363
900,0.502,0.191,0.112,0.104,0.067,0.561,0.402,0.132,0.362
901,0.500,0.190,0.112,0.104,0.067,0.560,0.401,0.132,0.361
902,0.499,0.190,0.112,0.104,0.067,0.559,0.400,0.132,0.360
903,0.498,0.189,0.111,0.104,0.067,0.558,0.399,0.131,0.359
904,0.496,0.189,0.111,0.104,0.067,0.557,0.398,0.131,0.358
905,0.495,0.188,0.111,0.104,0.067,0.556,0.397,0.131,0.357
906,0.494,0.188,0.111,0.104,0.066,0.555,0.396,0.131,0.356
907,0.493,0.187,0.111,0.103,0.066,0.554,0.396,0.131,0.355
908,0.492,0.187,0.111,0.103,0.066,0.553,0.395,0.130,0.354
909,0.491,0.187,0.111,0.103,0.066,0.553,0.394,0.130,0.353
910,0.490,0.186,0.111,0.103,0.066,0.552,0.393,0.130,0.352
911,0.489,0.186,0.111,0.103,0.066,0.551,0.393,0.130,0.352
912,0.488,0.186,0.111,0.103,0.066,0.550,0.392,0.130,0.351
913,0.487,0.185,0.110,0.103,0.066,0.550,0.391,0.129,0.350
914,0.487,0.185,0.110,0.103,0.065,0.549,0.391,0.129,0.350
915,0.486,0.185,0.110,0.103,0.065,0.548,0.390,0.129,0.349
916,0.485,0.184,0.110,0.102,0.065,0.548,0.390,0.129,0.349
917,0.485,0.184,0.110,0.102,0.065,0.547,0.389,0.129,0.348
918,0.484,0.184,0.110,0.102,0.065,0.546,0.389,0.129,0.348
919,0.483,0.183,0.110,0.102,0.065,0.546,0.388,0.129,0.347
920,0.482,0.183,0.110,0.102,0.065,0.545,0.388,0.129,0.347
921,0.482,0.182,0.110,0.102,0.065,0.544,0.387,0.128,0.346
922,0.481,0.182,0.110,0.102,0.065,0.544,0.387,0.128,0.346
923,0.480,0.181,0.110,0.101,0.064,0.543,0.386,0.128,0.345
924,0.479,0.181,0.110,0.101,0.064,0.542,0.386,0.128,0.344
925,0.478,0.180,0.109,0.101,0.064,0.542,0.385,0.128,0.344
926,0.477,0.180,0.109,0.101,0.064,0.541,0.384,0.128,0.343
927,0.476,0.179,0.109,0.101,0.064,0.540,0.384,0.128,0.343
928,0.475,0.179,0.109,0.101,0.064,0.539,0.383,0.127,0.342
929,0.475,0.179,0.109,0.101,0.064,0.539,0.382,0.127,0.342
930,0.474,0.179,0.109,0.101,0.064,0.538,0.382,0.127,0.341
931,0.473,0.179,0.110,0.101,0.064,0.538,0.382,0.127,0.341
932,0.473,0.179,0.110,0.101,0.065,0.538,0.382,0.128,0.341
933,0.472,0.179,0.110,0.102,0.065,0.538,0.382,0.128,0.341
934,0.472,0.180,0.111,0.102,0.066,0.537,0.382,0.129,0.341
935,0.471,0.180,0.111,0.103,0.066,0.537,0.383,0.130,0.341
936,0.471,0.180,0.112,0.103,0.067,0.538,0.382,0.130,0.341
937,0.470,0.181,0.113,0.104,0.067,0.537,0.382,0.131,0.340
938,0.469,0.181,0.113,0.104,0.068,0.537,0.382,0.131,0.340
939,0.468,0.181,0.113,0.105,0.068,0.537,0.381,0.132,0.339
940,0.467,0.181,0.114,0.105,0.069,0.536,0.381,0.132,0.339
941,0.466,0.181,0.114,0.106,0.069,0.535,0.380,0.132,0.338
942,0.464,0.181,0.114,0.106,0.070,0.534,0.380,0.132,0.337
943,0.463,0.181,0.114,0.106,0.070,0.533,0.379,0.133,0.337
944,0.461,0.181,0.114,0.106,0.071,0.532,0.378,0.133,0.336
945,0.459,0.180,0.114,0.106,0.071,0.530,0.377,0.133,0.335
946,0.457,0.180,0.114,0.106,0.071,0.528,0.376,0.133,0.333
947,0.455,0.179,0.114,0.106,0.071,0.525,0.374,0.133,0.332
948,0.453,0.179,0.114,0.105,0.070,0.523,0.372,0.132,0.330
949,0.450,0.177,0.113,0.104,0.070,0.521,0.370,0.132,0.328
950,0.446,0.176,0.113,0.104,0.069,0.518,0.367,0.131,0.326
951,0.444,0.175,0.112,0.103,0.069,0.514,0.365,0.130,0.324
952,0.441,0.174,0.112,0.102,0.068,0.511,0.364,0.129,0.322
953,0.438,0.173,0.111,0.102,0.068,0.508,0.362,0.129,0.320
954,0.434,0.172,0.111,0.101,0.068,0.505,0.359,0.128,0.318
955,0.431,0.171,0.111,0.101,0.068,0.502,0.357,0.128,0.316
956,0.428,0.170,0.110,0.101,0.068,0.499,0.354,0.127,0.313
957,0.424,0.169,0.110,0.100,0.067,0.496,0.352,0.126,0.311
958,,0.167,0.109,0.100,0.067,0.492,0.350,0.125,0.308
959,,0.165,0.109,0.099,0.066,0.489,0.347,0.125,0.306
960,,0.164,0.108,0.099,0.066,0.486,0.344,0.124,0.303
961,,0.163,0.108,0.098,0.065,0.483,0.342,0.123,0.300
962,,0.161,0.107,0.098,0.065,0.479,0.339,0.122,0.298
963,,0.160,0.106,0.097,0.065,0.475,0.336,0.121,0.295
964,,0.158,0.106,0.096,0.064,,0.333,0.120,0.292
965,,0.157,0.105,0.096,0.064,,0.331,0.119,0.290
966,,0.155,0.105,0.096,0.064,,0.328,0.119,0.287
967,,0.154,0.104,0.095,0.063,,0.325,0.118,0.284
968,,0.152,0.103,0.094,0.062,,0.323,0.117,0.281
969,,0.151,0.103,0.093,0.062,,0.320,0.116,0.278
970,,0.150,0.102,0.092,0.061,,0.318,0.115,0.276
971,,0.148,0.101,0.092,0.060,,0.315,0.114,0.273
972,,0.147,0.100,0.091,0.060,,0.313,0.113,0.271
973,,0.146,0.100,0.091,0.060,,0.310,0.112,0.268
974,,0.145,0.099,0.090,0.059,,0.307,0.111,0.265
975,,0.144,0.099,0.089,0.059,,0.305,0.110,0.263
976,,0.142,0.098,0.089,0.058,,0.303,0.110,0.260
977,,0.141,0.098,0.088,0.058,,0.301,0.109,0.258
978,,0.140,0.098,0.088,0.057,,0.299,0.108,0.256
979,,0.140,0.097,0.088,0.057,,0.296,0.108,0.253
980,,0.139,0.097,0.088,0.057,,0.294,0.107,0.251
981,,0.138,0.096,0.087,0.057,,0.292,0.107,0.248
982,,0.137,0.096,0.087,0.057,,0.290,0.106,0.246
983,,0.136,0.096,0.086,0.056,,0.288,0.106,0.244
984,,0.135,0.095,0.086,0.056,,0.286,0.105,0.242
985,,0.135,0.095,0.086,0.056,,0.284,0.105,0.239
986,0.330,0.134,0.095,0.085,0.056,,0.281,0.104,0.237
987,0.327,0.133,0.095,0.085,0.056,,0.279,0.104,0.235
988,0.324,0.132,0.094,0.084,0.055,,0.278,0.103,0.232
989,0.321,0.132,0.094,0.084,0.055,,0.276,0.103,0.230
990,0.318,0.131,0.094,0.084,0.055,,0.273,0.103,0.228
991,0.316,0.130,0.093,0.083,0.055,0.384,0.271,0.102,0.226
992,0.313,0.129,0.093,0.083,0.055,0.382,0.269,0.101,0.223
993,0.310,0.128,0.092,0.082,0.054,0.379,0.267,0.101,0.221
994,0.307,0.127,0.092,0.082,0.054,0.376,0.265,0.100,0.219
995,0.305,0.127,0.092,0.082,0.054,0.373,0.264,0.100,0.217
996,0.302,0.126,0.092,0.081,0.054,0.370,0.262,0.099,0.215
997,0.300,0.125,0.091,0.081,0.054,0.368,0.260,0.099,0.214
998,0.298,0.124,0.091,0.081,0.054,0.365,0.258,0.098,0.212
999,0.295,0.124,0.091,0.081,0.053,0.363,0.257,0.098,0.210
1000,0.294,0.123,0.091,0.082,0.054,0.362,0.257,0.098,0.210
1001,0.292,0.123,0.091,0.082,0.054,0.360,0.255,0.098,0.208
1002,0.290,0.122,0.090,0.082,0.054,0.357,0.254,0.098,0.207
1003,0.288,0.122,0.090,0.082,0.054,0.355,0.252,0.097,0.206
1004,0.287,0.121,0.090,0.082,0.055,0.353,0.251,0.097,0.204
1005,0.285,0.121,0.089,0.082,0.055,0.351,0.250,0.097,0.203
1006,0.283,0.120,0.089,0.082,0.055,0.349,0.249,0.097,0.202
1007,0.282,0.120,0.089,0.082,0.055,0.347,0.248,0.097,0.201
1008,0.281,0.119,0.088,0.082,0.055,0.345,0.247,0.097,0.200
1009,0.279,0.118,0.088,0.082,0.055,0.343,0.245,0.097,0.199
1010,0.278,0.118,0.088,0.082,0.055,0.341,0.244,0.096,0.197
1011,0.276,0.117,0.087,0.082,0.055,0.339,0.243,0.096,0.196
1012,0.275,0.116,0.087,0.082,0.055,0.338,0.242,0.096,0.195
1013,0.273,0.116,0.087,0.082,0.055,0.336,0.241,0.096,0.194
1014,0.272,0.115,0.087,0.083,0.055,0.334,0.240,0.096,0.193
1015,0.269,0.114,0.086,0.082,0.054,0.332,0.237,0.095,0.191
1016,0.268,0.114,0.086,0.081,0.054,0.330,0.236,0.095,0.190
1017,0.266,0.113,0.086,0.081,0.054,0.328,0.235,0.094,0.189
1018,0.265,0.112,0.086,0.081,0.054,0.327,0.234,0.094,0.188
1019,0.264,0.112,0.086,0.081,0.054,0.326,0.233,0.094,0.187
1020,0.262,0.111,0.086,0.081,0.054,0.324,0.232,0.094,0.186
1021,0.261,0.111,0.086,0.081,0.054,0.323,0.231,0.094,0.185
1022,0.260,0.110,0.086,0.081,0.054,0.322,0.230,0.093,0.184
1023,0.259,0.110,0.086,0.081,0.054,0.321,0.229,0.093,0.183
1024,0.258,0.110,0.086,0.081,0.054,0.320,0.229,0.093,0.183
1025,0.258,0.110,0.086,0.081,0.054,0.319,0.228,0.093,0.182
1026,0.257,0.110,0.086,0.081,0.054,0.318,0.228,0.093,0.182
1027,0.256,0.110,0.086,0.081,0.054,0.317,0.228,0.093,0.181
1028,0.256,0.110,0.086,0.081,0.054,0.317,0.228,0.093,0.181
1029,0.256,0.110,0.087,0.081,0.054,0.316,0.228,0.093,0.181
1030,0.255,0.110,0.087,0.081,0.054,0.316,0.227,0.093,0.181
1031,0.255,0.110,0.086,0.080,0.054,0.316,0.227,0.093,0.181
1032,0.255,0.110,0.086,0.080,0.054,0.316,0.228,0.093,0.181
1033,0.255,0.110,0.086,0.080,0.054,0.316,0.228,0.093,0.181
1034,0.255,0.110,0.086,0.080,0.054,0.316,0.228,0.093,0.181
1035,0.255,0.110,0.086,0.080,0.054,0.316,0.228,0.093,0.181
1036,0.255,0.111,0.086,0.080,0.054,0.317,0.228,0.094,0.181
1037,0.255,0.111,0.086,0.080,0.054,0.317,0.229,0.094,0.181
1038,0.256,0.111,0.086,0.080,0.054,0.317,0.229,0.094,0.181
1039,0.257,0.111,0.086,0.080,0.054,0.318,0.229,0.094,0.182
1040,0.258,0.111,0.086,0.080,0.054,0.319,0.230,0.094,0.182
1041,0.259,0.111,0.086,0.080,0.054,0.320,0.230,0.094,0.183
