Start time (UTC), 1640 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.4885
 Ship longitude, 2.24767
Position, 1A, 1B,  2,  3,  4, 5A, 5B,  6,  7
685,0.723,0.407,0.235,0.237,0.265,0.709,0.610,0.324,0.618
686,0.722,0.406,0.234,0.237,0.264,0.709,0.610,0.322,0.617
687,0.722,0.405,0.233,0.236,0.262,0.708,0.609,0.321,0.616
688,0.721,0.404,0.233,0.235,0.260,0.707,0.607,0.319,0.615
689,0.721,0.403,0.232,0.234,0.259,0.707,0.606,0.317,0.614
690,0.720,0.402,0.231,0.233,0.257,0.706,0.605,0.316,0.613
691,0.720,0.401,0.230,0.232,0.255,0.705,0.604,0.314,0.613
692,0.719,0.400,0.229,0.231,0.254,0.705,0.603,0.312,0.612
693,0.719,0.399,0.228,0.230,0.252,0.704,0.602,0.310,0.611
694,0.718,0.397,0.226,0.228,0.250,0.703,0.601,0.308,0.610
695,0.717,0.396,0.225,0.227,0.248,0.702,0.600,0.306,0.609
696,0.717,0.395,0.224,0.225,0.245,0.702,0.598,0.304,0.608
697,0.716,0.393,0.222,0.224,0.243,0.701,0.597,0.301,0.607
698,0.715,0.392,0.221,0.223,0.241,0.700,0.596,0.299,0.606
699,0.714,0.390,0.219,0.221,0.239,0.699,0.594,0.296,0.605
700,0.714,0.389,0.218,0.219,0.236,0.698,0.593,0.294,0.603
701,0.713,0.387,0.216,0.218,0.234,0.697,0.592,0.292,0.602
702,0.712,0.385,0.214,0.216,0.231,0.696,0.590,0.289,0.601
703,0.711,0.383,0.213,0.214,0.229,0.695,0.589,0.287,0.600
704,0.710,0.382,0.211,0.213,0.226,0.694,0.587,0.284,0.599
705,0.709,0.380,0.209,0.211,0.224,0.693,0.586,0.282,0.598
706,0.708,0.378,0.208,0.209,0.221,0.693,0.585,0.279,0.597
707,0.707,0.376,0.206,0.208,0.219,0.692,0.583,0.276,0.595
708,0.706,0.375,0.204,0.206,0.216,0.691,0.582,0.274,0.594
709,0.706,0.373,0.203,0.204,0.213,0.690,0.580,0.271,0.593
710,0.705,0.371,0.201,0.202,0.211,0.689,0.579,0.268,0.592
711,0.704,0.369,0.199,0.200,0.208,0.688,0.578,0.266,0.591
712,0.703,0.367,0.197,0.198,0.205,0.687,0.576,0.263,0.590
713,0.702,0.364,0.195,0.196,0.202,0.686,0.575,0.260,0.589
714,0.701,0.362,0.193,0.195,0.199,0.685,0.574,0.257,0.587
715,0.700,0.360,0.192,0.193,0.196,0.684,0.572,0.255,0.586
716,0.699,0.358,0.190,0.191,0.193,0.684,0.571,0.252,0.585
717,0.698,0.356,0.188,0.189,0.190,0.683,0.570,0.249,0.584
718,0.697,0.354,0.186,0.187,0.187,0.682,0.569,0.246,0.583
719,0.696,0.351,0.184,0.184,0.184,0.681,0.567,0.243,0.582
720,0.695,0.348,0.182,0.182,0.180,0.680,0.566,0.240,0.581
721,0.694,0.346,0.180,0.180,0.177,0.679,0.565,0.237,0.580
722,0.694,0.344,0.178,0.179,0.174,0.678,0.564,0.235,0.579
723,0.693,0.342,0.176,0.177,0.171,0.677,0.562,0.232,0.578
724,0.692,0.340,0.175,0.175,0.168,0.677,0.561,0.229,0.577
725,0.691,0.337,0.173,0.173,0.165,0.676,0.560,0.226,0.576
726,0.690,0.334,0.171,0.170,0.162,0.675,0.558,0.223,0.574
727,0.688,0.332,0.169,0.168,0.158,0.674,0.557,0.220,0.573
728,0.687,0.329,0.167,0.166,0.155,0.673,0.556,0.217,0.572
729,0.686,0.326,0.164,0.163,0.151,0.672,0.554,0.214,0.571
730,0.685,0.322,0.162,0.161,0.147,0.671,0.552,0.210,0.570
731,0.684,0.319,0.160,0.158,0.144,0.669,0.551,0.207,0.569
732,0.682,0.316,0.158,0.156,0.140,0.668,0.549,0.203,0.567
733,0.681,0.313,0.156,0.154,0.137,0.667,0.547,0.200,0.566
734,0.680,0.311,0.154,0.152,0.135,0.666,0.546,0.198,0.565
735,0.679,0.309,0.153,0.150,0.133,0.665,0.545,0.196,0.564
736,0.678,0.307,0.152,0.149,0.131,0.664,0.543,0.194,0.563
737,0.677,0.305,0.151,0.148,0.129,0.663,0.542,0.192,0.562
738,0.676,0.304,0.150,0.147,0.128,0.663,0.541,0.191,0.562
739,0.675,0.303,0.150,0.146,0.127,0.662,0.540,0.190,0.561
740,0.674,0.302,0.149,0.145,0.126,0.661,0.539,0.189,0.560
741,0.674,0.301,0.148,0.144,0.125,0.660,0.538,0.188,0.559
742,0.673,0.300,0.148,0.144,0.125,0.660,0.537,0.187,0.559
743,0.672,0.299,0.148,0.143,0.124,0.659,0.536,0.186,0.558
744,0.671,0.298,0.147,0.143,0.123,0.658,0.534,0.185,0.557
745,0.670,0.297,0.147,0.142,0.123,0.657,0.533,0.185,0.556
746,0.669,0.297,0.146,0.142,0.122,0.656,0.532,0.184,0.555
747,0.669,0.296,0.146,0.141,0.122,0.656,0.531,0.183,0.555
748,0.667,0.295,0.146,0.141,0.121,0.655,0.530,0.182,0.554
749,0.667,0.294,0.145,0.140,0.121,0.654,0.528,0.182,0.553
750,0.666,0.293,0.145,0.140,0.120,0.653,0.527,0.181,0.552
751,0.665,0.292,0.144,0.139,0.120,0.652,0.526,0.180,0.551
752,0.663,0.292,0.144,0.139,0.119,0.651,0.525,0.179,0.550
753,0.662,0.291,0.144,0.138,0.119,0.650,0.523,0.179,0.549
754,0.661,0.290,0.143,0.138,0.118,0.649,0.522,0.178,0.548
755,0.660,0.289,0.143,0.137,0.118,0.648,0.520,0.177,0.547
756,0.659,0.288,0.142,0.137,0.117,0.647,0.519,0.176,0.546
757,0.658,0.287,0.142,0.136,0.117,0.645,0.518,0.176,0.545
758,0.657,0.287,0.142,0.136,0.116,0.645,0.517,0.175,0.544
759,0.656,0.287,0.142,0.136,0.117,0.644,0.516,0.175,0.544
760,0.655,0.286,0.142,0.136,0.117,0.643,0.515,0.175,0.543
761,0.652,0.285,0.142,0.136,0.117,0.641,0.513,0.175,0.541
762,0.651,0.284,0.141,0.135,0.116,0.639,0.511,0.174,0.539
763,0.649,0.283,0.140,0.134,0.115,0.638,0.509,0.173,0.538
764,0.647,0.282,0.140,0.134,0.114,0.637,0.507,0.171,0.537
765,0.646,0.280,0.139,0.133,0.113,0.635,0.505,0.170,0.535
766,0.644,0.279,0.139,0.132,0.113,0.634,0.503,0.169,0.534
767,0.643,0.278,0.139,0.132,0.112,0.633,0.502,0.169,0.533
768,0.642,0.277,0.138,0.131,0.112,0.632,0.500,0.168,0.531
769,0.640,0.277,0.138,0.131,0.112,0.630,0.499,0.167,0.530
770,0.639,0.276,0.137,0.130,0.111,0.629,0.497,0.167,0.529
771,0.637,0.275,0.137,0.130,0.111,0.628,0.496,0.166,0.528
772,0.636,0.274,0.137,0.130,0.111,0.627,0.494,0.165,0.526
773,0.634,0.273,0.136,0.129,0.110,0.626,0.493,0.165,0.525
774,0.633,0.273,0.136,0.129,0.110,0.624,0.491,0.164,0.524
775,0.631,0.272,0.136,0.129,0.110,0.623,0.490,0.164,0.523
776,0.630,0.271,0.136,0.128,0.110,0.622,0.488,0.163,0.521
777,0.629,0.271,0.136,0.128,0.110,0.621,0.487,0.163,0.520
778,0.627,0.270,0.135,0.128,0.110,0.620,0.486,0.162,0.519
779,0.626,0.269,0.135,0.127,0.109,0.618,0.484,0.162,0.518
780,0.624,0.269,0.135,0.127,0.109,0.617,0.483,0.161,0.517
781,0.623,0.268,0.135,0.127,0.109,0.616,0.482,0.161,0.516
782,0.622,0.267,0.135,0.127,0.109,0.615,0.481,0.161,0.515
783,0.620,0.267,0.134,0.127,0.109,0.614,0.480,0.160,0.514
784,0.619,0.266,0.134,0.126,0.109,0.613,0.479,0.160,0.513
785,0.618,0.266,0.134,0.126,0.109,0.612,0.478,0.160,0.512
786,0.617,0.266,0.134,0.126,0.109,0.611,0.477,0.160,0.511
787,0.616,0.265,0.134,0.126,0.109,0.611,0.476,0.159,0.510
788,0.615,0.265,0.134,0.126,0.109,0.610,0.475,0.159,0.509
789,0.614,0.265,0.134,0.126,0.109,0.609,0.474,0.159,0.509
790,0.613,0.265,0.134,0.126,0.109,0.608,0.473,0.159,0.508
791,0.612,0.264,0.134,0.126,0.109,0.608,0.473,0.159,0.507
792,0.612,0.264,0.134,0.126,0.109,0.607,0.472,0.159,0.506
793,0.611,0.264,0.134,0.126,0.110,0.607,0.471,0.159,0.506
794,0.610,0.264,0.134,0.126,0.110,0.606,0.471,0.159,0.505
795,0.610,0.264,0.134,0.126,0.110,0.605,0.470,0.159,0.505
796,0.609,0.264,0.134,0.126,0.110,0.605,0.470,0.159,0.504
797,0.609,0.264,0.134,0.126,0.110,0.605,0.469,0.159,0.504
798,0.608,0.264,0.134,0.126,0.110,0.604,0.469,0.159,0.504
799,0.608,0.264,0.134,0.126,0.111,0.604,0.469,0.159,0.503
800,0.611,0.264,0.134,0.126,0.110,0.607,0.472,0.159,0.506
801,0.611,0.264,0.134,0.126,0.110,0.606,0.471,0.159,0.506
802,0.610,0.264,0.134,0.126,0.110,0.606,0.471,0.159,0.505
803,0.610,0.264,0.134,0.126,0.110,0.605,0.470,0.159,0.505
804,0.609,0.264,0.134,0.126,0.110,0.605,0.470,0.159,0.504
805,0.609,0.264,0.134,0.126,0.111,0.605,0.469,0.159,0.504
806,0.608,0.264,0.134,0.126,0.111,0.604,0.469,0.159,0.504
807,0.608,0.264,0.134,0.126,0.111,0.604,0.469,0.159,0.503
808,0.608,0.264,0.134,0.126,0.111,0.604,0.469,0.159,0.503
809,0.607,0.264,0.134,0.126,0.111,0.604,0.468,0.159,0.503
810,0.607,0.264,0.134,0.126,0.111,0.603,0.468,0.159,0.503
811,0.607,0.264,0.134,0.127,0.111,0.603,0.468,0.159,0.503
812,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
813,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
814,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
815,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
816,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
817,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
818,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
819,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
820,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
821,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
822,0.607,0.264,0.134,0.127,0.112,0.603,0.468,0.159,0.503
823,0.607,0.264,0.134,0.127,0.111,0.603,0.469,0.159,0.503
824,0.607,0.264,0.134,0.127,0.111,0.604,0.469,0.159,0.503
825,0.607,0.264,0.134,0.126,0.111,0.604,0.469,0.159,0.503
826,0.607,0.264,0.134,0.126,0.110,0.604,0.469,0.159,0.503
827,0.607,0.263,0.133,0.126,0.110,0.604,0.469,0.159,0.503
828,0.607,0.263,0.133,0.126,0.109,0.604,0.469,0.158,0.504
829,0.607,0.262,0.133,0.125,0.109,0.604,0.469,0.158,0.504
830,0.607,0.262,0.132,0.125,0.108,0.604,0.469,0.157,0.504
831,0.607,0.261,0.132,0.125,0.107,0.604,0.468,0.157,0.503
832,0.607,0.260,0.132,0.124,0.106,0.603,0.468,0.156,0.503
833,0.606,0.259,0.131,0.124,0.105,0.603,0.468,0.156,0.503
834,0.606,0.259,0.131,0.123,0.105,0.603,0.468,0.155,0.503
835,0.606,0.258,0.130,0.123,0.104,0.603,0.467,0.155,0.503
836,0.605,0.257,0.130,0.122,0.103,0.602,0.467,0.154,0.503
837,0.605,0.256,0.129,0.121,0.102,0.602,0.467,0.153,0.503
838,0.605,0.255,0.129,0.121,0.101,0.602,0.466,0.153,0.502
839,0.604,0.254,0.129,0.120,0.100,0.601,0.466,0.152,0.502
840,0.603,0.253,0.128,0.120,0.099,0.601,0.465,0.151,0.502
841,0.603,0.252,0.128,0.119,0.098,0.600,0.465,0.151,0.501
842,0.602,0.251,0.127,0.119,0.098,0.600,0.464,0.150,0.501
843,0.602,0.250,0.127,0.118,0.097,0.599,0.464,0.150,0.501
844,0.601,0.249,0.127,0.118,0.096,0.599,0.463,0.149,0.500
845,0.600,0.249,0.126,0.117,0.096,0.598,0.462,0.149,0.500
846,0.599,0.248,0.126,0.117,0.095,0.598,0.462,0.148,0.499
847,0.598,0.247,0.126,0.117,0.095,0.597,0.461,0.148,0.498
848,0.597,0.246,0.125,0.116,0.094,0.596,0.460,0.147,0.498
849,0.596,0.245,0.125,0.116,0.094,0.595,0.459,0.147,0.497
850,0.595,0.245,0.125,0.116,0.093,0.595,0.459,0.146,0.496
851,0.594,0.244,0.124,0.115,0.093,0.594,0.458,0.146,0.496
852,0.593,0.243,0.124,0.115,0.092,0.593,0.457,0.145,0.495
853,0.592,0.242,0.124,0.115,0.092,0.592,0.456,0.145,0.494
854,0.590,0.241,0.123,0.114,0.091,0.591,0.454,0.144,0.493
855,0.589,0.240,0.123,0.114,0.091,0.590,0.453,0.144,0.492
856,0.588,0.239,0.123,0.113,0.091,0.588,0.452,0.143,0.491
857,0.586,0.239,0.122,0.113,0.090,0.587,0.451,0.143,0.490
858,0.584,0.238,0.122,0.113,0.090,0.586,0.450,0.142,0.488
859,0.583,0.237,0.122,0.112,0.089,0.585,0.448,0.142,0.487
860,0.581,0.236,0.121,0.112,0.089,0.583,0.447,0.141,0.486
861,0.579,0.235,0.121,0.111,0.088,0.582,0.445,0.141,0.485
862,0.577,0.234,0.121,0.111,0.088,0.580,0.444,0.140,0.483
863,0.575,0.233,0.120,0.111,0.088,0.579,0.442,0.140,0.482
864,0.574,0.232,0.120,0.110,0.087,0.577,0.441,0.139,0.480
865,0.572,0.230,0.120,0.110,0.087,0.576,0.439,0.138,0.479
866,0.570,0.229,0.119,0.109,0.086,0.574,0.438,0.138,0.477
867,0.567,0.228,0.119,0.109,0.086,0.573,0.436,0.137,0.476
868,0.565,0.227,0.119,0.109,0.085,0.571,0.435,0.137,0.474
869,0.563,0.226,0.118,0.108,0.085,0.569,0.433,0.136,0.473
870,0.561,0.225,0.118,0.108,0.085,0.568,0.431,0.136,0.471
871,0.559,0.224,0.117,0.107,0.084,0.566,0.430,0.135,0.470
872,0.557,0.223,0.117,0.107,0.084,0.564,0.428,0.135,0.468
873,0.554,0.222,0.117,0.107,0.083,0.562,0.426,0.134,0.466
874,0.552,0.221,0.116,0.106,0.083,0.560,0.425,0.134,0.465
875,0.550,0.220,0.116,0.106,0.083,0.559,0.423,0.133,0.463
876,0.547,0.218,0.116,0.105,0.082,0.557,0.421,0.133,0.461
877,0.545,0.217,0.115,0.105,0.082,0.555,0.419,0.132,0.459
878,0.543,0.216,0.115,0.105,0.081,0.553,0.418,0.132,0.458
879,0.540,0.215,0.114,0.104,0.081,0.551,0.416,0.131,0.456
880,0.538,0.214,0.114,0.104,0.081,0.549,0.414,0.131,0.454
881,0.536,0.213,0.114,0.104,0.080,0.548,0.412,0.130,0.452
882,0.533,0.212,0.113,0.103,0.080,0.546,0.411,0.130,0.451
883,0.531,0.211,0.113,0.103,0.080,0.544,0.409,0.129,0.449
884,0.529,0.210,0.113,0.103,0.079,0.542,0.407,0.129,0.447
885,0.526,0.209,0.112,0.102,0.079,0.540,0.406,0.128,0.446
886,0.524,0.208,0.112,0.102,0.079,0.538,0.404,0.128,0.444
887,0.522,0.207,0.112,0.101,0.078,0.537,0.403,0.127,0.442
888,0.520,0.206,0.111,0.101,0.078,0.535,0.401,0.127,0.441
889,0.517,0.205,0.111,0.101,0.078,0.533,0.399,0.126,0.439
890,0.515,0.204,0.111,0.101,0.077,0.531,0.398,0.126,0.438
891,0.513,0.203,0.111,0.100,0.077,0.530,0.397,0.126,0.436
892,0.511,0.202,0.110,0.100,0.077,0.528,0.395,0.125,0.435
893,0.509,0.201,0.110,0.100,0.077,0.527,0.394,0.125,0.433
894,0.508,0.200,0.110,0.099,0.076,0.525,0.393,0.125,0.432
895,0.506,0.200,0.109,0.099,0.076,0.524,0.391,0.124,0.431
896,0.504,0.199,0.109,0.099,0.076,0.522,0.390,0.124,0.430
897,0.503,0.198,0.109,0.099,0.076,0.521,0.389,0.124,0.428
898,0.501,0.198,0.109,0.099,0.076,0.520,0.388,0.124,0.427
899,0.499,0.197,0.108,0.098,0.075,0.519,0.387,0.124,0.426
900,0.498,0.196,0.108,0.098,0.075,0.518,0.386,0.123,0.425
901,0.497,0.196,0.108,0.098,0.075,0.517,0.385,0.123,0.424
902,0.495,0.195,0.108,0.098,0.075,0.516,0.385,0.123,0.424
903,0.494,0.195,0.108,0.098,0.075,0.515,0.384,0.123,0.423
904,0.493,0.194,0.108,0.098,0.075,0.514,0.383,0.123,0.422
905,0.492,0.194,0.107,0.097,0.075,0.513,0.382,0.122,0.421
906,0.491,0.193,0.107,0.097,0.075,0.512,0.382,0.122,0.421
907,0.490,0.193,0.107,0.097,0.075,0.511,0.381,0.122,0.420
908,0.489,0.193,0.107,0.097,0.074,0.511,0.380,0.122,0.419
909,0.488,0.192,0.107,0.097,0.074,0.510,0.380,0.122,0.419
910,0.487,0.192,0.107,0.097,0.074,0.509,0.379,0.122,0.418
911,0.486,0.192,0.107,0.097,0.074,0.509,0.379,0.122,0.418
912,0.486,0.191,0.107,0.097,0.074,0.508,0.378,0.121,0.417
913,0.485,0.191,0.107,0.097,0.074,0.507,0.378,0.121,0.417
914,0.484,0.190,0.106,0.097,0.074,0.507,0.377,0.121,0.416
915,0.484,0.190,0.106,0.097,0.074,0.506,0.377,0.121,0.416
916,0.483,0.190,0.106,0.097,0.074,0.506,0.376,0.121,0.415
917,0.482,0.190,0.106,0.097,0.074,0.505,0.376,0.121,0.415
918,0.482,0.189,0.106,0.096,0.073,0.505,0.375,0.121,0.414
919,0.481,0.189,0.106,0.096,0.073,0.504,0.375,0.121,0.414
920,0.480,0.189,0.106,0.096,0.073,0.504,0.375,0.121,0.413
921,0.480,0.188,0.106,0.096,0.073,0.503,0.374,0.121,0.413
922,0.479,0.188,0.106,0.096,0.073,0.502,0.374,0.120,0.413
923,0.478,0.187,0.105,0.096,0.073,0.502,0.373,0.120,0.412
924,0.477,0.187,0.105,0.096,0.072,0.501,0.373,0.120,0.412
925,0.477,0.186,0.105,0.095,0.072,0.501,0.372,0.120,0.411
926,0.476,0.186,0.105,0.095,0.072,0.500,0.371,0.120,0.411
927,0.475,0.185,0.105,0.095,0.072,0.499,0.371,0.120,0.410
928,0.474,0.185,0.105,0.095,0.072,0.499,0.370,0.120,0.410
929,0.474,0.184,0.105,0.095,0.072,0.498,0.370,0.120,0.410
930,0.473,0.184,0.105,0.095,0.072,0.498,0.369,0.120,0.409
931,0.472,0.184,0.105,0.095,0.072,0.497,0.369,0.120,0.409
932,0.472,0.184,0.105,0.095,0.072,0.497,0.369,0.120,0.409
933,0.471,0.184,0.105,0.095,0.072,0.496,0.369,0.121,0.409
934,0.470,0.184,0.105,0.096,0.073,0.496,0.369,0.121,0.409
935,0.470,0.184,0.105,0.096,0.073,0.496,0.368,0.122,0.409
936,0.469,0.184,0.106,0.096,0.074,0.495,0.368,0.123,0.409
937,0.468,0.184,0.106,0.097,0.075,0.495,0.368,0.123,0.409
938,0.468,0.184,0.106,0.097,0.075,0.494,0.367,0.124,0.409
939,0.467,0.184,0.106,0.097,0.075,0.493,0.367,0.124,0.408
940,0.465,0.184,0.106,0.097,0.075,0.492,0.366,0.124,0.408
941,0.464,0.183,0.106,0.097,0.076,0.491,0.366,0.124,0.407
942,0.463,0.183,0.106,0.097,0.076,0.490,0.365,0.124,0.407
943,0.461,0.182,0.106,0.097,0.076,0.489,0.364,0.125,0.406
944,0.460,0.182,0.106,0.097,0.076,0.488,0.363,0.124,0.405
945,0.458,0.181,0.106,0.097,0.077,0.486,0.361,0.124,0.405
946,0.456,0.181,0.106,0.097,0.077,0.484,0.360,0.124,0.404
947,0.454,0.180,0.106,0.097,0.077,0.482,0.359,0.124,0.403
948,0.452,0.179,0.105,0.097,0.077,0.480,0.357,0.124,0.401
949,0.450,0.178,0.105,0.097,0.076,0.478,0.356,0.123,0.400
950,0.447,0.177,0.104,0.096,0.076,0.476,0.354,0.122,0.398
951,0.445,0.176,0.104,0.096,0.075,0.474,0.352,0.122,0.397
952,0.443,0.176,0.104,0.095,0.075,0.472,0.351,0.121,0.395
953,0.440,0.175,0.103,0.095,0.074,0.470,0.349,0.121,0.394
954,0.437,0.173,0.103,0.094,0.074,0.467,0.347,0.120,0.392
955,0.434,0.172,0.102,0.094,0.074,0.465,0.345,0.120,0.390
956,0.431,0.171,0.102,0.094,0.074,0.462,0.344,0.120,0.389
957,0.429,0.170,0.101,0.093,0.074,0.460,0.342,0.119,0.387
958,0.426,0.170,0.101,0.093,0.074,0.457,0.339,0.119,0.385
959,0.423,0.168,0.100,0.092,0.073,0.454,0.337,0.119,0.383
960,0.419,0.167,0.100,0.092,0.073,0.451,0.335,0.118,0.381
961,0.416,0.166,0.099,0.091,0.072,0.449,0.333,0.118,0.379
962,0.413,0.165,0.098,0.091,0.072,0.446,0.331,0.117,0.377
963,0.410,0.164,0.098,0.090,0.071,0.444,0.329,0.116,0.375
964,0.407,0.163,0.097,0.089,0.071,0.441,0.327,0.116,0.373
965,0.404,0.162,0.097,0.089,0.071,0.438,0.324,0.115,0.370
966,0.400,0.161,0.096,0.089,0.071,0.436,0.322,0.115,0.368
967,0.397,0.160,0.096,0.088,0.071,0.433,0.320,0.114,0.366
968,0.395,0.159,0.095,0.088,0.070,0.431,0.318,0.113,0.364
969,0.392,0.158,0.095,0.088,0.070,0.428,0.316,0.113,0.362
970,0.389,0.157,0.094,0.087,0.069,0.426,0.314,0.112,0.360
971,0.386,0.156,0.094,0.087,0.069,0.423,0.311,0.112,0.358
972,0.383,0.155,0.093,0.086,0.068,0.421,0.309,0.111,0.356
973,0.381,0.154,0.093,0.086,0.068,0.419,0.308,0.110,0.354
974,0.378,0.153,0.093,0.086,0.068,0.416,0.306,0.110,0.351
975,0.376,0.152,0.093,0.086,0.068,0.414,0.305,0.109,0.349
976,0.373,0.152,0.092,0.085,0.067,0.412,0.303,0.109,0.347
977,0.371,0.151,0.092,0.085,0.067,0.409,0.301,0.108,0.345
978,0.368,0.150,0.092,0.085,0.067,0.407,0.300,0.108,0.343
979,0.365,0.149,0.091,0.085,0.067,0.405,0.298,0.108,0.340
980,0.363,0.149,0.091,0.084,0.067,0.402,0.297,0.107,0.338
981,0.360,0.148,0.091,0.084,0.066,0.400,0.295,0.107,0.336
982,0.358,0.147,0.091,0.084,0.066,0.397,0.294,0.106,0.334
983,0.355,0.146,0.090,0.084,0.066,0.395,0.292,0.106,0.332
984,0.352,0.145,0.090,0.083,0.066,0.393,0.290,0.105,0.329
985,0.350,0.145,0.090,0.083,0.066,0.390,0.288,0.105,0.327
986,0.348,0.144,0.089,0.083,0.066,0.388,0.287,0.105,0.325
987,0.345,0.143,0.089,0.083,0.065,0.386,0.285,0.105,0.323
988,0.342,0.142,0.089,0.083,0.065,0.383,0.283,0.104,0.321
989,0.340,0.142,0.088,0.083,0.065,0.381,0.282,0.104,0.318
990,0.338,0.141,0.088,0.082,0.065,0.378,0.280,0.103,0.316
991,0.335,0.140,0.088,0.082,0.065,0.376,0.278,0.103,0.314
992,0.333,0.139,0.087,0.081,0.064,0.374,0.277,0.102,0.312
993,0.331,0.138,0.087,0.081,0.064,0.372,0.275,0.102,0.310
994,0.328,0.138,0.087,0.081,0.064,0.369,0.274,0.102,0.308
995,0.326,0.137,0.087,0.081,0.064,0.367,0.272,0.101,0.306
996,0.324,0.136,0.086,0.081,0.064,0.365,0.271,0.101,0.304
997,0.322,0.136,0.086,0.081,0.064,0.363,0.269,0.101,0.302
998,0.320,0.135,0.085,0.080,0.064,0.361,0.268,0.100,0.301
999,0.318,0.134,0.085,0.080,0.064,0.359,0.267,0.100,0.299
1000,0.318,0.134,0.086,0.080,0.064,0.358,0.267,0.100,0.299
1001,0.316,0.134,0.085,0.080,0.064,0.357,0.266,0.100,0.297
1002,0.315,0.133,0.085,0.080,0.064,0.355,0.265,0.099,0.295
1003,0.313,0.132,0.085,0.079,0.064,0.354,0.264,0.099,0.294
1004,0.312,0.132,0.085,0.079,0.064,0.352,0.263,0.099,0.292
1005,0.310,0.131,0.085,0.078,0.064,0.351,0.262,0.098,0.291
1006,0.309,0.131,0.085,0.078,0.064,0.349,0.261,0.098,0.289
1007,0.308,0.130,0.085,0.078,0.063,0.348,0.259,0.098,0.288
1008,0.307,0.130,0.085,0.078,0.063,0.346,0.258,0.097,0.287
1009,0.305,0.129,0.085,0.077,0.063,0.345,0.257,0.097,0.286
1010,0.304,0.129,0.084,0.077,0.063,0.344,0.256,0.096,0.285
1011,0.303,0.128,0.084,0.077,0.062,0.343,0.255,0.096,0.283
1012,0.302,0.128,0.084,0.076,0.062,0.342,0.254,0.095,0.282
1013,0.301,0.127,0.084,0.076,0.062,0.341,0.254,0.095,0.281
1014,0.300,0.127,0.084,0.076,0.062,0.339,0.253,0.095,0.280
1015,0.297,0.125,0.083,0.076,0.062,0.337,0.251,0.094,0.279
1016,0.296,0.125,0.083,0.075,0.062,0.335,0.250,0.094,0.278
1017,0.295,0.125,0.083,0.075,0.062,0.334,0.249,0.093,0.277
1018,0.293,0.124,0.083,0.075,0.062,0.332,0.248,0.093,0.276
1019,0.292,0.124,0.083,0.075,0.062,0.331,0.247,0.093,0.275
1020,0.292,0.124,0.083,0.075,0.062,0.330,0.247,0.093,0.275
1021,0.291,0.124,0.082,0.074,0.062,0.329,0.246,0.093,0.274
1022,0.290,0.124,0.082,0.074,0.062,0.328,0.246,0.093,0.273
1023,0.289,0.124,0.082,0.074,0.063,0.328,0.246,0.093,0.272
1024,0.288,0.124,0.082,0.073,0.063,0.327,0.245,0.093,0.272
1025,0.288,0.124,0.082,0.073,0.063,0.326,0.245,0.093,0.271
1026,0.287,0.124,0.083,0.073,0.063,0.325,0.245,0.093,0.271
1027,0.287,0.124,0.083,0.073,0.063,0.325,0.244,0.093,0.270
1028,0.287,0.124,0.083,0.073,0.063,0.324,0.244,0.093,0.270
1029,0.287,0.124,0.082,0.073,0.063,0.324,0.244,0.093,0.269
1030,0.287,0.124,0.082,0.073,0.063,0.324,0.243,0.093,0.269
1031,0.287,0.124,0.082,0.073,0.063,0.324,0.243,0.093,0.268
1032,0.287,0.124,0.082,0.073,0.063,0.324,0.243,0.093,0.268
1033,0.287,0.124,0.082,0.073,0.063,0.324,0.243,0.093,0.268
1034,0.287,0.124,0.082,0.073,0.063,0.324,0.243,0.093,0.267
1035,0.287,0.124,0.082,0.073,0.063,0.325,0.243,0.093,0.267
1036,0.287,0.124,0.082,0.074,0.063,0.325,0.243,0.092,0.267
1037,0.288,0.124,0.082,0.074,0.063,0.325,0.243,0.092,0.268
