Start time (UTC), 1608 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.49003
 Ship longitude, 2.26141
Position, 1, 2, 3, 4, 5, 6, 7, 8
469,0.358,0.788,0.654,0.794,,0.800,0.274,0.773
470,0.358,0.788,0.654,0.794,,0.800,0.274,0.773
471,0.358,0.788,0.654,0.794,,0.800,0.274,0.774
472,0.358,0.788,0.655,0.795,,0.800,0.274,0.774
473,0.358,0.788,0.655,0.795,,0.800,0.274,0.774
474,0.358,0.788,0.655,0.795,,0.801,0.274,0.774
475,0.357,0.788,0.656,0.795,,0.801,0.274,0.775
476,0.357,0.788,0.656,0.795,,0.801,0.274,0.775
477,0.357,0.788,0.657,0.796,,0.801,0.274,0.775
478,0.357,0.788,0.657,0.796,,0.801,0.274,0.775
479,0.357,0.788,0.657,0.796,,0.801,0.274,0.776
480,0.357,0.788,0.657,0.796,,0.801,0.274,0.776
481,0.357,0.788,0.658,0.796,,0.801,0.274,0.776
482,0.357,0.788,0.658,0.796,,0.801,0.274,0.776
483,0.357,0.788,0.658,0.797,,0.801,0.274,0.776
484,0.357,0.788,0.659,0.797,,0.801,0.274,0.776
485,0.356,0.788,0.659,0.797,,0.801,0.274,0.776
486,0.356,0.788,0.659,0.797,,0.801,0.274,0.776
487,0.356,0.788,0.659,0.797,,0.801,0.274,0.777
488,0.356,0.788,0.660,0.797,,0.801,0.274,0.777
489,0.356,0.788,0.660,0.797,,0.801,0.274,0.777
490,0.355,0.788,0.660,0.798,,0.801,0.274,0.777
491,0.355,0.788,0.660,0.798,,0.801,0.274,0.777
492,0.355,0.788,0.661,0.798,,0.801,0.273,0.777
493,0.355,0.788,0.661,0.798,,0.801,0.273,0.777
494,0.354,0.788,0.661,0.798,,0.801,0.273,0.778
495,0.354,0.788,0.661,0.798,,0.801,0.273,0.778
496,0.354,0.788,0.662,0.798,,0.801,0.273,0.778
497,0.353,0.788,0.662,0.799,,0.801,0.273,0.778
498,0.353,0.788,0.662,0.799,,0.801,0.273,0.778
499,0.353,0.788,0.663,0.799,,0.801,0.273,0.778
500,0.353,0.788,0.663,0.799,,0.801,0.272,0.778
501,0.352,0.788,0.663,0.799,,0.801,0.272,0.778
502,0.352,0.788,0.663,0.799,,0.802,0.272,0.778
503,0.352,0.788,0.664,0.799,,0.802,0.272,0.778
504,0.351,0.788,0.664,0.800,,0.801,0.272,0.778
505,0.351,0.788,0.664,0.800,,0.801,0.271,0.779
506,0.350,0.788,0.664,0.800,,0.801,0.271,0.779
507,0.350,0.788,0.664,0.800,,0.801,0.271,0.779
508,0.349,0.788,0.665,0.800,,0.801,0.271,0.779
509,0.349,0.788,0.665,0.800,,0.801,0.270,0.779
510,0.348,0.788,0.665,0.800,,0.801,0.270,0.779
511,0.348,0.788,0.665,0.800,,0.801,0.269,0.779
512,0.347,0.788,0.665,0.800,,0.801,0.269,0.779
513,0.347,0.787,0.665,0.800,,0.801,0.269,0.779
514,0.346,0.788,0.666,0.800,,0.801,0.269,0.779
515,0.346,0.788,0.666,0.800,,0.801,0.269,0.779
516,0.346,0.787,0.666,0.800,,0.801,0.269,0.779
517,0.345,0.787,0.666,0.800,,0.801,0.268,0.779
518,0.345,0.787,0.667,0.801,,0.801,0.268,0.779
519,0.345,0.787,0.667,0.801,,0.801,0.268,0.779
520,0.344,0.787,0.667,0.801,,0.801,0.268,0.779
521,0.344,0.787,0.667,0.801,,0.801,0.268,0.779
522,0.344,0.787,0.667,0.801,,0.801,0.268,0.779
523,0.343,0.787,0.668,0.801,,0.801,0.268,0.779
524,0.343,0.787,0.668,0.801,,0.801,0.268,0.779
525,0.343,0.787,0.668,0.801,,0.801,0.268,0.779
526,0.342,0.787,0.668,0.801,,0.801,0.268,0.779
527,0.342,0.787,0.668,0.801,,0.801,0.267,0.779
528,0.341,0.787,0.669,0.801,,0.801,0.267,0.779
529,0.341,0.786,0.669,0.801,,0.801,0.267,0.779
530,0.340,0.786,0.669,0.801,,0.801,0.267,0.779
531,0.340,0.786,0.669,0.801,,0.801,0.267,0.779
532,0.340,0.786,0.669,0.801,,0.801,0.267,0.779
533,0.339,0.786,0.669,0.801,,0.801,0.266,0.779
534,0.339,0.786,0.670,0.801,,0.800,0.266,0.779
535,0.338,0.786,0.670,0.801,,0.800,0.266,0.779
536,0.338,0.786,0.670,0.801,,0.800,0.266,0.779
537,0.337,0.786,0.670,0.801,,0.800,0.265,0.779
538,0.337,0.785,0.670,0.801,,0.800,0.265,0.779
539,0.336,0.785,0.670,0.801,,0.800,0.265,0.779
540,0.335,0.785,0.670,0.801,,0.800,0.264,0.779
541,0.335,0.785,0.670,0.801,,0.800,0.264,0.779
542,0.334,0.785,0.670,0.801,,0.800,0.264,0.779
543,0.334,0.785,0.670,0.801,,0.800,0.263,0.779
544,0.333,0.785,0.670,0.801,,0.799,0.263,0.779
545,0.332,0.784,0.671,0.801,,0.799,0.262,0.778
546,0.332,0.784,0.671,0.801,,0.799,0.262,0.778
547,0.331,0.784,0.670,0.801,,0.799,0.261,0.778
548,0.330,0.784,0.670,0.801,,0.799,0.261,0.778
549,0.329,0.784,0.671,0.801,,0.799,0.260,0.778
550,0.329,0.783,0.671,0.800,,0.799,0.260,0.778
551,0.328,0.783,0.671,0.800,,0.798,0.259,0.778
552,0.327,0.783,0.671,0.800,,0.798,0.259,0.777
553,0.327,0.783,0.671,0.800,,0.798,0.258,0.777
554,0.326,0.783,0.671,0.800,,0.798,0.258,0.777
555,0.325,0.783,0.671,0.800,,0.798,0.258,0.777
556,0.325,0.782,0.671,0.800,,0.798,0.257,0.777
557,0.324,0.782,0.671,0.800,,0.798,0.257,0.777
558,0.323,0.782,0.671,0.800,,0.797,0.256,0.777
559,0.323,0.782,0.671,0.800,,0.797,0.256,0.777
560,0.322,0.782,0.671,0.800,,0.797,0.255,0.776
561,0.321,0.781,0.671,0.799,,0.797,0.255,0.776
562,0.321,0.781,0.671,0.799,,0.797,0.254,0.776
563,0.320,0.781,0.671,0.799,,0.797,0.254,0.776
564,0.319,0.781,0.671,0.799,,0.796,0.253,0.776
565,0.318,0.781,0.671,0.799,,0.796,0.252,0.776
566,0.318,0.780,0.670,0.799,,0.796,0.252,0.776
567,0.317,0.780,0.670,0.799,,0.796,0.251,0.775
568,0.316,0.780,0.670,0.799,,0.796,0.250,0.775
569,0.315,0.780,0.670,0.799,,0.796,0.250,0.775
570,0.314,0.779,0.670,0.798,,0.795,0.249,0.775
571,0.313,0.779,0.670,0.798,,0.795,0.248,0.775
572,0.312,0.779,0.670,0.798,,0.795,0.248,0.774
573,0.311,0.779,0.670,0.798,,0.795,0.247,0.774
574,0.310,0.778,0.670,0.798,,0.795,0.246,0.774
575,0.310,0.778,0.670,0.798,,0.794,0.245,0.774
576,0.308,0.778,0.669,0.797,,0.794,0.244,0.773
577,0.307,0.778,0.669,0.797,,0.794,0.243,0.773
578,0.306,0.778,0.669,0.797,,0.794,0.242,0.773
579,0.305,0.777,0.669,0.797,,0.794,0.241,0.773
580,0.304,0.777,0.668,0.796,,0.794,0.240,0.772
581,0.302,0.777,0.668,0.796,,0.793,0.239,0.772
582,0.301,0.777,0.668,0.796,,0.793,0.237,0.772
583,0.300,0.776,0.668,0.796,,0.793,0.236,0.771
584,0.298,0.776,0.667,0.796,,0.793,0.235,0.771
585,0.297,0.776,0.667,0.795,,0.792,0.233,0.770
586,0.296,0.775,0.667,0.795,,0.792,0.232,0.770
587,0.294,0.775,0.666,0.795,,0.792,0.231,0.770
588,0.293,0.775,0.666,0.795,,0.792,0.229,0.769
589,0.291,0.775,0.666,0.795,,0.792,0.228,0.769
590,0.290,0.774,0.665,0.794,,0.791,0.226,0.769
591,0.288,0.774,0.665,0.794,,0.791,0.224,0.768
592,0.287,0.774,0.665,0.794,,0.791,0.223,0.768
593,0.285,0.773,0.664,0.793,,0.791,0.221,0.768
594,0.283,0.773,0.664,0.793,,0.791,0.220,0.767
595,0.281,0.773,0.663,0.793,,0.790,0.218,0.767
596,0.280,0.772,0.663,0.792,,0.790,0.216,0.766
597,0.278,0.772,0.662,0.792,,0.790,0.214,0.766
598,0.276,0.772,0.662,0.792,,0.789,0.212,0.765
599,0.273,0.771,0.661,0.791,,0.789,0.209,0.764
600,0.271,0.771,0.660,0.791,,0.788,0.207,0.764
601,0.269,0.770,0.660,0.790,,0.788,0.205,0.763
602,0.268,0.770,0.659,0.790,,0.788,0.204,0.763
603,0.267,0.770,0.659,0.790,,0.788,0.203,0.763
604,0.265,0.770,0.659,0.790,,0.788,0.201,0.762
605,0.264,0.769,0.659,0.789,,0.787,0.200,0.762
606,0.263,0.769,0.658,0.789,,0.787,0.199,0.762
607,0.262,0.769,0.658,0.789,,0.787,0.199,0.762
608,0.261,0.768,0.658,0.789,,0.787,0.198,0.762
609,0.261,0.768,0.658,0.789,,0.787,0.197,0.761
610,0.260,0.768,0.658,0.788,,0.786,0.196,0.761
611,0.259,0.768,0.658,0.788,,0.786,0.196,0.761
612,0.258,0.767,0.658,0.788,,0.786,0.195,0.761
613,0.257,0.767,0.657,0.788,,0.786,0.194,0.760
614,0.256,0.767,0.657,0.787,,0.786,0.193,0.760
615,0.255,0.766,0.657,0.787,,0.785,0.192,0.760
616,0.254,0.766,0.657,0.787,,0.785,0.192,0.760
617,0.253,0.766,0.657,0.787,,0.785,0.191,0.759
618,0.252,0.765,0.656,0.786,,0.785,0.190,0.759
619,0.251,0.765,0.656,0.786,,0.784,0.189,0.759
620,0.250,0.765,0.656,0.786,,0.784,0.188,0.759
621,0.249,0.764,0.656,0.785,,0.784,0.188,0.758
622,0.248,0.764,0.656,0.785,,0.783,0.187,0.758
623,0.248,0.764,0.655,0.785,,0.783,0.186,0.758
624,0.247,0.763,0.655,0.784,,0.783,0.185,0.757
625,0.246,0.763,0.655,0.784,,0.782,0.184,0.757
626,0.245,0.762,0.655,0.784,,0.782,0.184,0.757
627,0.244,0.762,0.654,0.783,,0.782,0.183,0.757
628,0.243,0.761,0.654,0.783,,0.782,0.182,0.756
629,0.242,0.761,0.654,0.783,,0.781,0.181,0.756
630,0.241,0.761,0.654,0.782,,0.781,0.180,0.756
631,0.240,0.760,0.654,0.782,,0.780,0.180,0.755
632,0.239,0.760,0.653,0.781,,0.780,0.179,0.755
633,0.238,0.759,0.653,0.781,,0.780,0.178,0.754
634,0.237,0.759,0.653,0.781,,0.779,0.177,0.754
635,0.236,0.758,0.652,0.780,,0.779,0.177,0.754
636,0.235,0.758,0.652,0.780,,0.779,0.176,0.753
637,0.235,0.757,0.652,0.779,,0.778,0.175,0.753
638,0.234,0.757,0.651,0.779,,0.778,0.174,0.753
639,0.233,0.756,0.651,0.778,,0.777,0.174,0.752
640,0.232,0.756,0.651,0.778,,0.777,0.173,0.752
641,0.231,0.755,0.651,0.777,,0.776,0.172,0.751
642,0.230,0.755,0.650,0.777,,0.776,0.172,0.751
643,0.229,0.754,0.650,0.776,,0.776,0.171,0.751
644,0.228,0.754,0.650,0.776,,0.775,0.170,0.750
645,0.228,0.753,0.650,0.776,,0.775,0.169,0.750
646,0.227,0.753,0.649,0.775,,0.775,0.169,0.750
647,0.226,0.752,0.649,0.775,,0.774,0.168,0.749
648,0.225,0.751,0.649,0.774,,0.774,0.167,0.749
649,0.225,0.751,0.648,0.774,,0.773,0.167,0.748
650,0.224,0.751,0.648,0.773,,0.773,0.166,0.748
651,0.223,0.750,0.648,0.773,,0.772,0.165,0.747
652,0.222,0.749,0.647,0.773,,0.772,0.164,0.747
653,0.221,0.749,0.647,0.772,,0.772,0.163,0.747
654,0.220,0.749,0.647,0.772,,0.771,0.163,0.746
655,0.220,0.748,0.646,0.771,,0.771,0.162,0.746
656,0.219,0.747,0.646,0.771,,0.770,0.161,0.745
657,0.218,0.747,0.645,0.770,,0.770,0.160,0.745
658,0.217,0.746,0.645,0.770,,0.769,0.159,0.744
659,0.216,0.746,0.645,0.769,,0.769,0.158,0.744
660,0.215,0.745,0.644,0.769,,0.769,0.157,0.744
661,0.215,0.745,0.644,0.768,,0.768,0.157,0.743
662,0.214,0.745,0.644,0.768,,0.768,0.156,0.743
663,0.214,0.744,0.643,0.768,,0.767,0.155,0.743
664,0.213,0.744,0.643,0.767,,0.767,0.155,0.742
665,0.213,0.743,0.643,0.767,,0.767,0.154,0.742
666,0.212,0.743,0.643,0.766,,0.766,0.154,0.742
667,0.211,0.742,0.642,0.766,,0.766,0.153,0.741
668,0.211,0.742,0.642,0.766,,0.766,0.153,0.741
669,0.211,0.742,0.642,0.765,,0.765,0.153,0.741
670,0.210,0.741,0.642,0.765,,0.765,0.152,0.741
671,0.209,0.741,0.641,0.765,,0.765,0.151,0.740
672,0.209,0.740,0.641,0.764,,0.764,0.151,0.740
673,0.208,0.740,0.641,0.764,,0.764,0.151,0.740
674,0.208,0.739,0.641,0.763,,0.763,0.150,0.739
675,0.207,0.739,0.640,0.763,,0.763,0.150,0.739
676,0.207,0.738,0.640,0.763,,0.763,0.149,0.739
677,0.206,0.738,0.640,0.762,,0.762,0.148,0.738
678,0.206,0.738,0.639,0.762,,0.762,0.148,0.738
679,0.205,0.737,0.639,0.761,,0.761,0.147,0.738
680,0.205,0.736,0.639,0.761,,0.761,0.147,0.737
681,0.204,0.736,0.638,0.760,,0.761,0.146,0.737
682,0.204,0.735,0.638,0.760,,0.760,0.146,0.736
683,0.203,0.735,0.638,0.760,,0.760,0.145,0.736
684,0.202,0.734,0.638,0.759,,0.759,0.145,0.736
685,0.202,0.734,0.637,0.759,,0.759,0.144,0.735
686,0.201,0.734,0.637,0.758,,0.759,0.144,0.735
687,0.201,0.733,0.637,0.758,,0.758,0.143,0.734
688,0.200,0.732,0.637,0.757,,0.757,0.142,0.734
689,0.199,0.731,0.636,0.757,,0.757,0.142,0.734
690,0.198,0.731,0.636,0.756,,0.756,0.141,0.733
691,0.198,0.730,0.635,0.755,,0.756,0.140,0.733
692,0.197,0.729,0.635,0.755,,0.755,0.139,0.732
693,0.196,0.728,0.634,0.754,,0.755,0.138,0.731
694,0.195,0.728,0.634,0.753,,0.754,0.137,0.731
695,0.194,0.727,0.633,0.752,,0.753,0.136,0.730
696,0.193,0.726,0.632,0.751,,0.752,0.136,0.729
697,0.192,0.725,0.632,0.750,,0.752,0.135,0.729
698,0.192,0.724,0.631,0.750,,0.751,0.133,0.728
699,0.191,0.723,0.631,0.749,,0.750,0.132,0.727
700,0.190,0.722,0.630,0.748,,0.749,0.131,0.726
701,0.189,0.721,0.629,0.747,,0.748,0.130,0.726
702,0.188,0.720,0.628,0.746,,0.747,0.129,0.725
703,0.187,0.719,0.628,0.745,,0.746,0.128,0.724
704,0.186,0.718,0.627,0.744,,0.746,0.127,0.723
705,0.185,0.717,0.626,0.743,,0.745,0.126,0.722
706,0.184,0.716,0.626,0.742,,0.744,0.125,0.722
707,0.183,0.714,0.625,0.741,,0.743,0.124,0.721
708,0.182,0.713,0.624,0.739,,0.742,0.123,0.720
709,0.181,0.712,0.623,0.738,,0.741,0.122,0.719
710,0.180,0.711,0.622,0.738,,0.740,0.121,0.718
711,0.179,0.710,0.622,0.736,,0.739,0.119,0.717
712,0.179,0.709,0.621,0.735,,0.738,0.118,0.717
713,0.178,0.708,0.620,0.734,,0.737,0.117,0.716
714,0.177,0.707,0.619,0.733,,0.736,0.116,0.715
715,0.176,0.706,0.619,0.733,,0.735,0.115,0.714
716,0.175,0.705,0.618,0.732,,0.734,0.114,0.713
717,0.175,0.704,0.617,0.731,,0.734,0.113,0.712
718,0.174,0.703,0.616,0.730,,0.732,0.111,0.712
719,0.173,0.702,0.616,0.729,,0.731,0.110,0.711
720,0.172,0.701,0.615,0.728,,0.730,0.109,0.710
721,0.171,0.700,0.614,0.727,,0.730,0.108,0.709
722,0.171,0.699,0.613,0.726,,0.729,0.107,0.708
723,0.170,0.698,0.612,0.725,,0.728,0.106,0.708
724,0.169,0.697,0.611,0.724,,0.727,0.105,0.707
725,0.168,0.696,0.611,0.723,,0.726,0.104,0.706
726,0.168,0.695,0.610,0.722,,0.725,0.103,0.705
727,0.167,0.694,0.609,0.721,,0.724,0.102,0.704
728,0.166,0.692,0.608,0.720,,0.723,0.101,0.703
729,0.165,0.691,0.607,0.718,,0.722,0.100,0.702
730,0.165,0.690,0.606,0.717,,0.720,0.099,0.701
731,0.164,0.688,0.605,0.716,,0.719,0.098,0.700
732,0.163,0.687,0.604,0.714,,0.718,0.097,0.699
733,0.162,0.686,0.602,0.713,,0.717,0.096,0.698
734,0.162,0.684,0.602,0.712,,0.716,0.095,0.697
735,0.161,0.683,0.601,0.710,,0.715,0.095,0.696
736,0.161,0.682,0.600,0.709,,0.714,0.094,0.695
737,0.161,0.681,0.600,0.708,,0.713,0.094,0.695
738,0.160,0.680,0.599,0.707,,0.712,0.093,0.694
739,0.160,0.679,0.599,0.706,,0.711,0.093,0.693
740,0.160,0.678,0.598,0.705,,0.710,0.093,0.693
741,0.160,0.677,0.598,0.704,,0.709,0.093,0.692
742,0.159,0.676,0.597,0.704,,0.708,0.093,0.691
743,0.159,0.675,0.597,0.703,,0.707,0.092,0.690
744,0.159,0.674,0.596,0.702,,0.706,0.092,0.690
745,0.159,0.673,0.596,0.701,,0.705,0.092,0.689
746,0.159,0.672,0.595,0.700,,0.704,0.092,0.688
747,0.159,0.671,0.595,0.699,,0.704,0.092,0.688
748,0.158,0.670,0.594,0.698,,0.703,0.092,0.687
749,0.158,0.668,0.594,0.696,,0.702,0.091,0.686
750,0.158,0.667,0.593,0.695,,0.700,0.091,0.685
751,0.158,0.666,0.593,0.694,,0.699,0.091,0.684
752,0.157,0.665,0.592,0.693,,0.698,0.091,0.683
753,0.157,0.663,0.592,0.692,,0.697,0.091,0.682
754,0.157,0.662,0.591,0.690,,0.695,0.091,0.682
755,0.157,0.660,0.590,0.689,,0.694,0.091,0.681
756,0.157,0.659,0.590,0.688,,0.693,0.090,0.680
757,0.157,0.658,0.589,0.686,,0.692,0.090,0.679
758,0.157,0.656,0.589,0.685,,0.691,0.090,0.678
759,0.157,0.656,0.589,0.685,,0.690,0.090,0.677
760,0.157,0.655,0.588,0.683,,0.688,0.090,0.675
