Start time (UTC), 2218 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.47728
 Ship longitude, 2.02981
Position, 1A, 1B,  2,  3,  4, 5A, 5B,  6,  7
685,0.749,0.407,0.235,0.241,0.284,0.772,0.661,0.321,0.634
686,0.748,0.407,0.234,0.241,0.283,0.772,0.660,0.319,0.633
687,0.748,0.406,0.234,0.240,0.281,0.771,0.659,0.318,0.633
688,0.748,0.405,0.233,0.239,0.279,0.771,0.658,0.316,0.632
689,0.747,0.404,0.232,0.238,0.277,0.770,0.658,0.315,0.631
690,0.746,0.403,0.231,0.237,0.276,0.770,0.657,0.313,0.630
691,0.746,0.401,0.230,0.236,0.274,0.769,0.656,0.311,0.629
692,0.745,0.400,0.229,0.235,0.272,0.769,0.655,0.309,0.628
693,0.745,0.399,0.228,0.234,0.270,0.768,0.654,0.307,0.627
694,0.744,0.398,0.226,0.233,0.268,0.767,0.653,0.305,0.626
695,0.743,0.396,0.225,0.231,0.266,0.766,0.652,0.303,0.625
696,0.742,0.395,0.224,0.230,0.263,0.766,0.651,0.301,0.624
697,0.742,0.393,0.222,0.228,0.261,0.765,0.651,0.299,0.623
698,0.741,0.392,0.221,0.227,0.259,0.764,0.650,0.297,0.622
699,0.740,0.390,0.219,0.225,0.256,0.763,0.648,0.294,0.621
700,0.740,0.388,0.218,0.224,0.254,0.763,0.647,0.292,0.619
701,0.739,0.387,0.216,0.222,0.251,0.762,0.646,0.290,0.618
702,0.738,0.385,0.214,0.221,0.248,0.761,0.645,0.287,0.617
703,0.737,0.383,0.213,0.219,0.246,0.760,0.644,0.285,0.616
704,0.736,0.381,0.211,0.217,0.243,0.759,0.643,0.282,0.615
705,0.735,0.379,0.209,0.216,0.241,0.758,0.642,0.280,0.613
706,0.734,0.377,0.207,0.214,0.238,0.757,0.640,0.277,0.612
707,0.733,0.375,0.206,0.213,0.235,0.756,0.639,0.275,0.611
708,0.733,0.374,0.204,0.211,0.232,0.756,0.639,0.273,0.610
709,0.732,0.372,0.202,0.209,0.230,0.755,0.638,0.270,0.609
710,0.731,0.370,0.200,0.207,0.227,0.754,0.636,0.267,0.607
711,0.730,0.368,0.198,0.206,0.224,0.753,0.635,0.265,0.606
712,0.729,0.366,0.197,0.204,0.221,0.752,0.634,0.262,0.605
713,0.728,0.363,0.195,0.202,0.218,0.751,0.633,0.260,0.604
714,0.727,0.361,0.193,0.200,0.215,0.751,0.632,0.257,0.603
715,0.726,0.359,0.191,0.198,0.211,0.750,0.631,0.254,0.602
716,0.726,0.357,0.189,0.197,0.208,0.749,0.630,0.252,0.601
717,0.725,0.355,0.187,0.195,0.205,0.748,0.629,0.249,0.600
718,0.724,0.352,0.185,0.193,0.201,0.748,0.628,0.246,0.598
719,0.723,0.349,0.183,0.191,0.198,0.747,0.627,0.243,0.597
720,0.722,0.347,0.181,0.188,0.194,0.746,0.626,0.240,0.596
721,0.721,0.345,0.179,0.187,0.191,0.745,0.625,0.238,0.595
722,0.720,0.343,0.177,0.185,0.188,0.745,0.624,0.235,0.594
723,0.720,0.340,0.176,0.183,0.186,0.744,0.623,0.233,0.593
724,0.719,0.338,0.174,0.181,0.183,0.743,0.622,0.230,0.592
725,0.718,0.335,0.172,0.179,0.179,0.742,0.621,0.227,0.591
726,0.717,0.332,0.169,0.177,0.176,0.741,0.620,0.224,0.589
727,0.716,0.329,0.167,0.175,0.172,0.740,0.619,0.222,0.588
728,0.714,0.327,0.165,0.173,0.169,0.739,0.618,0.218,0.587
729,0.713,0.323,0.163,0.171,0.165,0.738,0.617,0.215,0.586
730,0.712,0.320,0.161,0.168,0.161,0.737,0.615,0.212,0.585
731,0.710,0.316,0.158,0.165,0.157,0.736,0.614,0.209,0.583
732,0.709,0.313,0.157,0.163,0.153,0.735,0.613,0.206,0.582
733,0.707,0.310,0.155,0.161,0.150,0.734,0.612,0.203,0.581
734,0.706,0.308,0.153,0.160,0.148,0.733,0.611,0.201,0.580
735,0.705,0.306,0.152,0.158,0.146,0.732,0.610,0.199,0.579
736,0.704,0.303,0.151,0.157,0.144,0.731,0.609,0.197,0.578
737,0.703,0.302,0.150,0.155,0.142,0.730,0.608,0.195,0.577
738,0.702,0.300,0.149,0.155,0.141,0.730,0.607,0.194,0.577
739,0.702,0.299,0.148,0.154,0.140,0.729,0.606,0.193,0.576
740,0.701,0.298,0.148,0.153,0.139,0.728,0.606,0.192,0.575
741,0.700,0.297,0.147,0.153,0.138,0.727,0.605,0.192,0.574
742,0.699,0.296,0.147,0.152,0.137,0.727,0.604,0.191,0.574
743,0.698,0.295,0.146,0.152,0.137,0.726,0.603,0.190,0.573
744,0.697,0.295,0.146,0.151,0.137,0.725,0.602,0.189,0.572
745,0.696,0.294,0.146,0.151,0.136,0.724,0.601,0.188,0.571
746,0.695,0.293,0.145,0.150,0.135,0.723,0.600,0.188,0.570
747,0.694,0.292,0.145,0.150,0.135,0.722,0.599,0.187,0.569
748,0.693,0.291,0.145,0.149,0.135,0.721,0.598,0.186,0.569
749,0.692,0.290,0.144,0.149,0.134,0.720,0.597,0.186,0.568
750,0.691,0.289,0.144,0.148,0.133,0.720,0.596,0.185,0.567
751,0.690,0.289,0.143,0.148,0.133,0.719,0.595,0.184,0.566
752,0.689,0.288,0.143,0.147,0.132,0.718,0.594,0.184,0.565
753,0.688,0.287,0.142,0.147,0.132,0.717,0.593,0.183,0.564
754,0.687,0.286,0.142,0.146,0.131,0.716,0.592,0.182,0.563
755,0.685,0.285,0.142,0.146,0.131,0.714,0.591,0.181,0.562
756,0.684,0.284,0.141,0.145,0.130,0.713,0.589,0.181,0.561
757,0.683,0.283,0.141,0.145,0.130,0.713,0.588,0.180,0.560
758,0.682,0.283,0.141,0.145,0.130,0.712,0.587,0.180,0.560
759,0.682,0.283,0.141,0.145,0.130,0.710,0.587,0.179,0.559
760,0.681,0.282,0.141,0.145,0.129,0.709,0.585,0.179,0.559
761,0.679,0.281,0.141,0.145,0.128,0.708,0.583,0.179,0.556
762,0.678,0.280,0.140,0.145,0.128,0.707,0.581,0.179,0.554
763,0.677,0.279,0.139,0.144,0.127,0.705,0.580,0.177,0.553
764,0.674,0.277,0.139,0.142,0.127,0.703,0.578,0.176,0.551
765,0.672,0.276,0.139,0.141,0.126,0.702,0.577,0.175,0.550
766,0.670,0.275,0.138,0.141,0.126,0.701,0.575,0.174,0.549
767,0.668,0.274,0.137,0.140,0.125,0.699,0.574,0.173,0.548
768,0.667,0.273,0.137,0.140,0.125,0.698,0.573,0.172,0.547
769,0.665,0.272,0.136,0.139,0.124,0.697,0.572,0.172,0.545
770,0.664,0.271,0.136,0.139,0.124,0.695,0.570,0.171,0.544
771,0.662,0.271,0.136,0.138,0.124,0.694,0.569,0.171,0.543
772,0.661,0.270,0.136,0.138,0.123,0.693,0.567,0.170,0.542
773,0.659,0.269,0.136,0.138,0.123,0.691,0.566,0.170,0.541
774,0.657,0.269,0.135,0.137,0.123,0.690,0.565,0.169,0.539
775,0.656,0.268,0.135,0.137,0.123,0.689,0.563,0.169,0.538
776,0.655,0.267,0.135,0.137,0.123,0.688,0.562,0.168,0.537
777,0.653,0.266,0.135,0.137,0.122,0.686,0.561,0.168,0.536
778,0.651,0.265,0.134,0.136,0.122,0.685,0.560,0.167,0.535
779,0.650,0.265,0.134,0.136,0.122,0.684,0.559,0.167,0.533
780,0.649,0.264,0.134,0.136,0.122,0.683,0.557,0.166,0.532
781,0.647,0.264,0.134,0.136,0.121,0.682,0.556,0.166,0.531
782,0.646,0.263,0.134,0.135,0.122,0.681,0.555,0.166,0.530
783,0.645,0.263,0.134,0.135,0.122,0.680,0.554,0.165,0.529
784,0.644,0.262,0.133,0.135,0.121,0.678,0.553,0.165,0.528
785,0.643,0.262,0.133,0.135,0.122,0.678,0.552,0.165,0.527
786,0.641,0.262,0.133,0.135,0.122,0.677,0.551,0.165,0.526
787,0.641,0.261,0.133,0.135,0.121,0.676,0.550,0.164,0.526
788,0.639,0.261,0.133,0.134,0.121,0.675,0.549,0.164,0.525
789,0.638,0.260,0.133,0.134,0.121,0.674,0.548,0.164,0.524
790,0.638,0.260,0.133,0.134,0.121,0.673,0.548,0.164,0.523
791,0.637,0.260,0.133,0.134,0.121,0.673,0.547,0.164,0.522
792,0.636,0.260,0.133,0.134,0.122,0.672,0.546,0.163,0.522
793,0.635,0.260,0.133,0.134,0.122,0.671,0.546,0.163,0.521
794,0.635,0.260,0.133,0.134,0.122,0.671,0.545,0.163,0.521
795,0.634,0.260,0.133,0.135,0.123,0.671,0.545,0.163,0.520
796,0.633,0.260,0.133,0.134,0.123,0.670,0.544,0.163,0.520
797,0.633,0.260,0.133,0.134,0.123,0.670,0.544,0.163,0.519
798,0.633,0.260,0.133,0.134,0.123,0.670,0.544,0.163,0.519
799,0.632,0.260,0.133,0.135,0.123,0.669,0.543,0.164,0.519
800,0.636,0.260,0.133,0.134,0.122,0.672,0.546,0.164,0.522
801,0.635,0.260,0.133,0.134,0.122,0.671,0.546,0.164,0.521
802,0.635,0.260,0.133,0.134,0.122,0.671,0.545,0.164,0.521
803,0.634,0.260,0.133,0.134,0.123,0.671,0.545,0.164,0.520
804,0.633,0.260,0.133,0.135,0.123,0.670,0.544,0.163,0.520
805,0.633,0.260,0.133,0.135,0.123,0.670,0.544,0.163,0.519
806,0.633,0.260,0.133,0.135,0.123,0.670,0.544,0.163,0.519
807,0.632,0.260,0.133,0.135,0.123,0.669,0.543,0.164,0.519
808,0.632,0.260,0.133,0.135,0.123,0.669,0.543,0.164,0.518
809,0.632,0.260,0.133,0.135,0.124,0.669,0.543,0.164,0.518
810,0.632,0.260,0.133,0.135,0.124,0.669,0.543,0.164,0.518
811,0.631,0.260,0.133,0.135,0.124,0.669,0.543,0.164,0.518
812,0.631,0.260,0.133,0.135,0.124,0.669,0.542,0.164,0.518
813,0.631,0.260,0.133,0.135,0.124,0.669,0.542,0.164,0.518
814,0.631,0.260,0.133,0.135,0.124,0.669,0.542,0.164,0.518
815,0.631,0.260,0.133,0.135,0.124,0.669,0.542,0.164,0.518
816,0.632,0.260,0.134,0.135,0.124,0.669,0.542,0.164,0.518
817,0.632,0.260,0.134,0.135,0.124,0.669,0.542,0.164,0.518
818,0.632,0.260,0.134,0.135,0.124,0.669,0.542,0.164,0.518
819,0.632,0.260,0.134,0.135,0.124,0.669,0.542,0.164,0.518
820,0.632,0.260,0.134,0.135,0.124,0.670,0.542,0.164,0.518
821,0.632,0.260,0.134,0.135,0.124,0.670,0.543,0.164,0.518
822,0.632,0.260,0.134,0.135,0.124,0.670,0.543,0.164,0.518
823,0.633,0.260,0.134,0.135,0.124,0.670,0.543,0.164,0.518
824,0.633,0.260,0.134,0.135,0.124,0.670,0.543,0.164,0.518
825,0.633,0.260,0.133,0.135,0.123,0.671,0.543,0.164,0.518
826,0.633,0.259,0.133,0.135,0.123,0.671,0.543,0.163,0.518
827,0.633,0.259,0.133,0.134,0.122,0.671,0.543,0.163,0.518
828,0.633,0.259,0.133,0.134,0.122,0.671,0.543,0.163,0.518
829,0.633,0.258,0.133,0.134,0.121,0.671,0.543,0.163,0.518
830,0.633,0.257,0.132,0.134,0.120,0.671,0.543,0.162,0.518
831,0.633,0.256,0.132,0.133,0.120,0.671,0.543,0.162,0.518
832,0.632,0.256,0.131,0.133,0.119,0.671,0.543,0.161,0.518
833,0.632,0.255,0.131,0.132,0.118,0.671,0.543,0.161,0.518
834,0.632,0.254,0.131,0.132,0.117,0.671,0.542,0.160,0.518
835,0.632,0.253,0.130,0.131,0.116,0.670,0.542,0.160,0.518
836,0.631,0.252,0.130,0.131,0.115,0.670,0.542,0.159,0.518
837,0.631,0.251,0.129,0.130,0.114,0.670,0.542,0.158,0.517
838,0.630,0.250,0.129,0.130,0.114,0.670,0.541,0.158,0.517
839,0.630,0.249,0.128,0.129,0.113,0.669,0.541,0.157,0.517
840,0.629,0.248,0.128,0.129,0.112,0.669,0.541,0.157,0.516
841,0.629,0.247,0.127,0.128,0.111,0.669,0.540,0.156,0.516
842,0.628,0.246,0.127,0.128,0.110,0.668,0.540,0.156,0.516
843,0.627,0.245,0.127,0.127,0.110,0.668,0.539,0.155,0.515
844,0.626,0.244,0.126,0.127,0.109,0.667,0.539,0.155,0.515
845,0.626,0.244,0.126,0.127,0.109,0.667,0.538,0.154,0.514
846,0.625,0.243,0.126,0.126,0.108,0.666,0.538,0.154,0.514
847,0.624,0.242,0.125,0.126,0.108,0.665,0.537,0.153,0.513
848,0.623,0.241,0.125,0.126,0.107,0.665,0.536,0.153,0.512
849,0.622,0.240,0.125,0.125,0.107,0.664,0.535,0.152,0.512
850,0.621,0.239,0.124,0.125,0.106,0.663,0.535,0.152,0.511
851,0.620,0.239,0.124,0.124,0.106,0.662,0.534,0.151,0.510
852,0.618,0.238,0.124,0.124,0.105,0.661,0.533,0.151,0.509
853,0.617,0.237,0.124,0.124,0.105,0.660,0.532,0.151,0.508
854,0.616,0.236,0.123,0.123,0.104,0.659,0.531,0.150,0.507
855,0.614,0.235,0.123,0.123,0.104,0.658,0.529,0.150,0.506
856,0.613,0.234,0.123,0.123,0.104,0.657,0.528,0.149,0.505
857,0.611,0.233,0.122,0.122,0.103,0.655,0.527,0.149,0.504
858,0.609,0.232,0.122,0.122,0.103,0.654,0.526,0.148,0.503
859,0.608,0.231,0.122,0.121,0.102,0.653,0.524,0.148,0.501
860,0.606,0.230,0.121,0.121,0.102,0.651,0.523,0.147,0.500
861,0.604,0.229,0.121,0.121,0.101,0.650,0.522,0.147,0.499
862,0.602,0.228,0.121,0.120,0.101,0.648,0.520,0.146,0.497
863,0.600,0.227,0.120,0.120,0.100,0.647,0.519,0.146,0.496
864,0.598,0.226,0.120,0.119,0.100,0.645,0.517,0.145,0.495
865,0.596,0.225,0.120,0.119,0.099,0.643,0.516,0.144,0.493
866,0.594,0.223,0.119,0.119,0.099,0.642,0.514,0.144,0.492
867,0.592,0.222,0.119,0.118,0.099,0.640,0.513,0.143,0.490
868,0.590,0.221,0.119,0.118,0.098,0.638,0.511,0.143,0.488
869,0.587,0.220,0.118,0.117,0.098,0.636,0.509,0.142,0.487
870,0.585,0.219,0.118,0.117,0.097,0.635,0.508,0.142,0.485
871,0.583,0.218,0.118,0.117,0.097,0.633,0.506,0.141,0.483
872,0.580,0.217,0.117,0.116,0.097,0.631,0.504,0.141,0.482
873,0.578,0.216,0.117,0.116,0.096,0.629,0.503,0.140,0.480
874,0.576,0.214,0.117,0.115,0.096,0.627,0.501,0.140,0.478
875,0.573,0.213,0.116,0.115,0.095,0.625,0.499,0.139,0.476
876,0.571,0.212,0.116,0.115,0.095,0.623,0.497,0.139,0.475
877,0.568,0.211,0.116,0.114,0.095,0.621,0.495,0.138,0.473
878,0.566,0.210,0.115,0.114,0.094,0.619,0.494,0.138,0.471
879,0.564,0.209,0.115,0.114,0.094,0.617,0.492,0.137,0.469
880,0.561,0.208,0.115,0.113,0.093,0.615,0.490,0.137,0.468
881,0.559,0.206,0.114,0.113,0.093,0.613,0.488,0.136,0.466
882,0.556,0.205,0.114,0.112,0.093,0.611,0.486,0.136,0.464
883,0.554,0.204,0.114,0.112,0.092,0.609,0.484,0.135,0.462
884,0.552,0.203,0.113,0.112,0.092,0.607,0.483,0.135,0.460
885,0.549,0.202,0.113,0.111,0.091,0.605,0.481,0.134,0.459
886,0.547,0.201,0.113,0.111,0.091,0.603,0.479,0.134,0.457
887,0.545,0.200,0.112,0.111,0.091,0.601,0.477,0.133,0.455
888,0.542,0.199,0.112,0.110,0.090,0.599,0.476,0.133,0.454
889,0.540,0.198,0.112,0.110,0.090,0.598,0.474,0.132,0.452
890,0.538,0.197,0.112,0.110,0.090,0.596,0.473,0.132,0.451
891,0.536,0.196,0.111,0.109,0.090,0.594,0.471,0.132,0.449
892,0.534,0.195,0.111,0.109,0.089,0.592,0.470,0.131,0.448
893,0.532,0.194,0.111,0.109,0.089,0.591,0.468,0.131,0.446
894,0.530,0.194,0.111,0.108,0.089,0.589,0.467,0.131,0.445
895,0.529,0.193,0.110,0.108,0.088,0.588,0.465,0.130,0.444
896,0.527,0.192,0.110,0.108,0.088,0.586,0.464,0.130,0.442
897,0.525,0.191,0.110,0.108,0.088,0.585,0.463,0.130,0.441
898,0.524,0.191,0.110,0.108,0.088,0.583,0.462,0.130,0.440
899,0.523,0.190,0.110,0.108,0.088,0.582,0.461,0.129,0.439
900,0.521,0.190,0.110,0.107,0.088,0.581,0.460,0.129,0.438
901,0.520,0.189,0.110,0.107,0.088,0.580,0.459,0.129,0.437
902,0.519,0.188,0.109,0.107,0.088,0.579,0.457,0.129,0.436
903,0.517,0.188,0.109,0.107,0.088,0.578,0.456,0.129,0.435
904,0.516,0.187,0.109,0.107,0.087,0.577,0.455,0.128,0.434
905,0.515,0.187,0.109,0.107,0.087,0.576,0.455,0.128,0.433
906,0.514,0.186,0.109,0.107,0.087,0.575,0.454,0.128,0.433
907,0.513,0.186,0.109,0.107,0.087,0.575,0.453,0.128,0.432
908,0.512,0.186,0.109,0.107,0.087,0.574,0.452,0.128,0.431
909,0.511,0.185,0.109,0.107,0.087,0.573,0.452,0.128,0.431
910,0.511,0.185,0.109,0.107,0.087,0.573,0.451,0.128,0.430
911,0.510,0.185,0.109,0.107,0.087,0.572,0.451,0.127,0.430
912,0.509,0.184,0.109,0.106,0.087,0.571,0.450,0.127,0.429
913,0.508,0.184,0.109,0.106,0.086,0.570,0.449,0.127,0.428
914,0.508,0.184,0.109,0.106,0.086,0.570,0.449,0.127,0.428
915,0.507,0.183,0.109,0.106,0.086,0.569,0.449,0.127,0.427
916,0.507,0.183,0.109,0.106,0.086,0.569,0.448,0.127,0.427
917,0.506,0.183,0.109,0.106,0.086,0.568,0.447,0.127,0.426
918,0.505,0.182,0.108,0.106,0.086,0.568,0.447,0.126,0.426
919,0.505,0.182,0.108,0.106,0.086,0.568,0.447,0.126,0.426
920,0.504,0.181,0.108,0.106,0.086,0.567,0.446,0.126,0.425
921,0.504,0.181,0.108,0.106,0.085,0.567,0.446,0.126,0.425
922,0.503,0.181,0.108,0.106,0.085,0.566,0.445,0.126,0.424
923,0.502,0.180,0.108,0.106,0.085,0.565,0.445,0.126,0.424
924,0.502,0.180,0.108,0.105,0.085,0.565,0.444,0.126,0.423
925,0.501,0.179,0.108,0.105,0.085,0.564,0.444,0.126,0.423
926,0.500,0.179,0.107,0.105,0.085,0.564,0.443,0.126,0.422
927,0.500,0.179,0.107,0.105,0.085,0.563,0.442,0.126,0.422
928,0.499,0.178,0.107,0.105,0.085,0.563,0.442,0.126,0.421
929,0.498,0.178,0.107,0.105,0.085,0.562,0.441,0.126,0.421
930,0.497,0.177,0.107,0.105,0.085,0.561,0.441,0.126,0.421
931,0.496,0.177,0.107,0.105,0.085,0.561,0.441,0.126,0.421
932,0.496,0.178,0.107,0.105,0.086,0.561,0.441,0.126,0.421
933,0.496,0.177,0.107,0.106,0.087,0.560,0.441,0.127,0.420
934,0.496,0.178,0.108,0.106,0.087,0.559,0.440,0.127,0.420
935,0.496,0.178,0.108,0.106,0.088,0.558,0.440,0.128,0.421
936,0.496,0.178,0.109,0.107,0.089,0.558,0.439,0.129,0.421
937,0.496,0.178,0.109,0.108,0.090,0.557,0.439,0.129,0.420
938,0.495,0.178,0.109,0.108,0.090,0.556,0.438,0.129,0.419
939,0.494,0.178,0.109,0.108,0.090,0.555,0.437,0.129,0.419
940,0.494,0.178,0.110,0.109,0.091,0.554,0.436,0.130,0.418
941,0.494,0.178,0.110,0.109,0.092,0.554,0.435,0.130,0.418
942,0.493,0.177,0.110,0.110,0.093,0.553,0.435,0.130,0.417
943,0.491,0.177,0.111,0.110,0.094,0.552,0.434,0.130,0.417
944,0.491,0.177,0.111,0.111,0.095,0.551,0.433,0.131,0.416
945,0.490,0.177,0.111,0.111,0.096,0.550,0.431,0.131,0.415
946,0.488,0.176,0.111,0.111,0.096,0.548,0.430,0.131,0.415
947,0.486,0.175,0.111,0.111,0.095,0.546,0.428,0.130,0.413
948,0.483,0.175,0.111,0.110,0.095,0.544,0.426,0.130,0.412
949,0.481,0.174,0.111,0.110,0.094,0.542,0.423,0.129,0.410
950,0.478,0.172,0.109,0.109,0.093,0.540,0.421,0.129,0.409
951,0.475,0.171,0.108,0.108,0.092,0.538,0.419,0.128,0.407
952,0.472,0.170,0.108,0.107,0.091,0.536,0.417,0.127,0.406
953,0.469,0.169,0.108,0.107,0.091,0.534,0.416,0.127,0.404
954,0.466,0.169,0.108,0.107,0.091,0.532,0.414,0.127,0.403
955,0.462,0.168,0.108,0.107,0.091,0.529,0.412,0.126,0.401
956,,0.167,0.107,0.107,0.090,0.526,0.410,0.126,0.399
957,,0.166,0.106,0.106,0.089,0.523,0.408,0.125,0.397
958,,0.165,0.106,0.105,0.088,0.520,0.406,0.125,0.394
959,,0.164,0.105,0.104,0.087,0.516,0.404,0.124,0.392
960,,0.162,0.104,0.103,0.087,0.513,0.402,0.123,0.389
961,,0.161,0.104,0.102,0.087,0.511,0.399,0.122,0.387
962,,0.160,0.103,0.102,0.087,0.508,0.397,0.122,0.385
963,,0.159,0.102,0.101,0.087,0.505,0.395,0.122,0.383
964,,0.157,0.102,0.101,0.086,0.502,0.392,0.121,0.381
965,,0.156,0.102,0.101,0.086,0.499,0.390,0.121,0.379
966,,0.155,0.102,0.100,0.086,0.496,0.388,0.120,0.376
967,,0.154,0.101,0.100,0.085,0.493,0.385,0.119,0.373
968,,0.153,0.100,0.099,0.085,0.490,0.382,0.119,0.371
969,,0.152,0.100,0.098,0.084,0.487,0.380,0.118,0.369
970,,0.150,0.099,0.097,0.083,0.484,0.378,0.118,0.366
971,,0.148,0.098,0.096,0.082,0.481,0.375,0.117,0.364
972,,0.147,0.097,0.095,0.082,0.478,0.373,0.116,0.363
973,,0.147,0.097,0.095,0.082,0.476,0.370,0.116,0.361
974,,0.146,0.097,0.095,0.081,0.473,0.367,0.115,0.359
975,,0.145,0.097,0.095,0.081,0.471,0.365,0.115,0.357
976,,0.144,0.097,0.094,0.081,0.468,0.363,0.114,0.354
977,,0.143,0.096,0.094,0.080,0.465,0.361,0.114,0.352
978,,0.142,0.095,0.094,0.080,0.462,0.358,0.113,0.349
979,,0.141,0.095,0.094,0.080,0.460,0.356,0.113,0.347
980,,0.141,0.095,0.094,0.080,0.457,0.354,0.112,0.345
981,,0.140,0.094,0.094,0.080,0.455,0.352,0.112,0.343
982,,0.139,0.094,0.093,0.080,0.452,0.350,0.111,0.341
983,0.376,0.138,0.094,0.093,0.080,0.449,0.348,0.111,0.339
984,0.374,0.138,0.093,0.093,0.080,0.446,0.346,0.110,0.337
985,0.371,0.137,0.093,0.093,0.080,0.443,0.344,0.110,0.335
986,0.369,0.136,0.093,0.093,0.080,0.441,0.341,0.110,0.332
987,0.366,0.136,0.093,0.093,0.080,0.438,0.339,0.109,0.330
988,0.363,0.135,0.092,0.092,0.080,0.435,0.337,0.109,0.327
989,0.360,0.134,0.092,0.092,0.080,0.433,0.335,0.108,0.325
990,0.358,0.134,0.091,0.092,0.079,0.430,0.332,0.108,0.323
991,0.355,0.133,0.091,0.091,0.079,0.427,0.330,0.107,0.320
992,0.353,0.132,0.091,0.091,0.079,0.425,0.328,0.107,0.318
993,0.351,0.132,0.091,0.090,0.079,0.422,0.326,0.107,0.316
994,0.348,0.131,0.091,0.090,0.078,0.419,0.324,0.106,0.314
995,0.346,0.130,0.090,0.089,0.078,0.417,0.322,0.106,0.312
996,0.344,0.130,0.090,0.089,0.078,0.414,0.320,0.106,0.310
997,0.341,0.129,0.089,0.089,0.077,0.412,0.317,0.105,0.308
998,0.339,0.128,0.089,0.088,0.077,0.410,0.315,0.105,0.306
999,0.336,0.127,0.089,0.088,0.077,0.407,0.313,0.104,0.304
1000,0.335,0.128,0.089,0.088,0.077,0.405,0.313,0.104,0.303
1001,0.334,0.127,0.088,0.088,0.077,0.403,0.311,0.104,0.301
1002,0.332,0.126,0.088,0.087,0.077,0.400,0.309,0.103,0.300
1003,0.331,0.126,0.088,0.087,0.076,0.397,0.308,0.103,0.298
1004,0.329,0.125,0.088,0.086,0.075,0.395,0.306,0.103,0.297
1005,0.328,0.125,0.088,0.085,0.075,0.392,0.305,0.103,0.296
1006,0.326,0.124,0.088,0.085,0.074,0.389,0.304,0.103,0.295
1007,0.325,0.124,0.088,0.084,0.073,0.387,0.302,0.102,0.294
1008,0.324,0.124,0.088,0.084,0.071,0.385,0.301,0.102,0.293
1009,0.323,0.123,0.088,0.084,0.071,0.383,0.299,0.102,0.291
1010,0.322,0.123,0.089,0.084,0.070,0.381,0.298,0.101,0.290
1011,0.321,0.122,0.089,0.084,0.069,0.379,0.296,0.101,0.288
1012,0.319,0.122,0.089,0.084,0.068,0.377,0.295,0.100,0.287
1013,0.318,0.122,0.089,0.084,0.068,0.376,0.294,0.100,0.286
1014,0.317,0.122,0.089,0.084,0.067,0.374,0.293,0.100,0.285
1015,0.315,0.121,0.088,0.084,0.066,0.373,0.290,0.100,0.283
1016,0.314,0.121,0.088,0.084,0.065,0.371,0.289,0.100,0.282
1017,0.312,0.120,0.088,0.084,0.064,0.369,0.287,0.099,0.281
1018,0.311,0.120,0.088,0.084,0.063,0.368,0.286,0.099,0.280
1019,0.310,0.120,0.087,0.084,0.063,0.367,0.284,0.098,0.279
1020,0.309,0.120,0.087,0.084,0.063,0.366,0.283,0.098,0.277
1021,0.308,0.120,0.086,0.084,0.064,0.365,0.283,0.097,0.276
1022,0.308,0.120,0.086,0.083,0.064,0.365,0.282,0.097,0.275
1023,0.307,0.119,0.086,0.083,0.065,0.364,0.282,0.096,0.274
1024,0.306,0.119,0.086,0.083,0.065,0.363,0.282,0.096,0.273
1025,0.305,0.119,0.085,0.083,0.065,0.362,0.281,0.096,0.273
1026,0.305,0.119,0.085,0.082,0.064,0.361,0.281,0.095,0.272
1027,0.304,0.119,0.084,0.082,0.064,0.360,0.280,0.095,0.272
1028,0.303,0.119,0.084,0.081,0.063,0.360,0.280,0.094,0.271
1029,0.303,0.119,0.084,0.081,0.063,0.359,0.280,0.094,0.270
1030,0.303,0.119,0.084,0.080,0.063,0.358,0.279,0.094,0.269
1031,0.302,0.119,0.084,0.080,0.063,0.357,0.279,0.094,0.269
1032,0.302,0.119,0.084,0.079,0.063,0.357,0.279,0.094,0.269
1033,0.302,0.119,0.084,0.079,0.064,0.357,0.279,0.094,0.269
1034,0.302,0.119,0.085,0.079,0.064,0.356,0.279,0.094,0.269
1035,0.302,0.119,0.085,0.079,0.064,0.356,0.279,0.094,0.269
1036,0.302,0.119,0.084,0.079,0.063,0.356,0.278,0.094,0.269
1037,0.302,0.120,0.084,0.079,0.063,0.356,0.278,0.095,0.269
1038,0.302,0.120,0.084,0.079,0.063,0.356,0.277,0.095,0.270
1039,0.302,0.120,0.083,0.079,0.062,0.355,0.277,0.095,0.270
